mutant-id|timeToExecute|0-nodeRNG|1-mathRNG|2-cryptoRNG|3-sha1 node|4-sha1 browser|5-md5 node|6-md5 browser|7-v3|8-v5|9-uuids with current time|10-uuids with time option|11-msec|12-exception thrown when > 10k ids created in 1ms|13-clock regression by msec|14-clock regression by nsec|15-explicit options product expected id|16-ids spanning 1ms boundary are 100ns apart
MUTANT 1963|1369ms|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2
MUTANT 1964|1475ms|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2
MUTANT 1965|773ms|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2|-2
MUTANT 1968|1129ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1967|1142ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1969|1178ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1966|1222ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1971|1249ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1970|1268ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1972|1257ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1976|1330ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1980|1239ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1981|1348ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1982|1387ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1983|1451ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1984|1241ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1985|1296ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1986|1367ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1987|1445ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1988|1289ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1989|1288ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1990|1301ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1991|1283ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1992|1309ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1993|1303ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1994|1349ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1995|1500ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1996|1489ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1997|1479ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1998|1495ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 1999|1323ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2000|1301ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2001|1365ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2002|1310ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2003|1261ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2004|1317ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2005|1318ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2006|1294ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2007|1386ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2008|1337ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2009|1303ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2010|1256ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2011|1473ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2012|1526ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2014|1434ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2013|1459ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2015|1311ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2016|1373ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2018|1299ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2017|1328ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2019|1283ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2020|1285ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2022|1204ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2021|1285ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2023|1242ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2025|1259ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2024|1298ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2026|1301ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2027|1426ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2028|1371ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2029|1371ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2030|1497ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2031|1379ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2032|1331ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2033|1336ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2034|1273ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2035|1331ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2037|1263ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2036|1305ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2038|1283ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2039|1281ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2040|1301ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2041|1290ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2042|1281ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2043|1306ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2044|1456ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2045|1526ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2046|1542ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2047|1361ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2049|1298ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2048|1382ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2050|1352ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2051|1329ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2053|1212ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2052|1234ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2054|1280ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2055|1254ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2057|1265ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2056|1315ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2058|1339ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2059|1397ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2060|1388ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2061|1442ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2062|1340ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2063|1266ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2064|1292ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2065|1300ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2066|1301ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2067|1308ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2068|1230ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2069|1315ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2070|1273ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2071|1281ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2072|1325ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2073|1355ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2074|1304ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2075|1318ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2076|1292ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2077|1347ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2078|1294ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2079|1291ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2080|1303ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2081|1339ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2083|1262ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2084|1223ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2085|1283ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2086|1287ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2087|1311ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2088|1234ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2089|1350ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2090|1349ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2091|1325ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2092|1312ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2093|1342ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2094|1363ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2095|1353ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2096|1429ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2097|1312ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2098|1400ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2099|1309ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2100|1331ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2101|1331ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2102|1483ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2103|1342ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2104|1284ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2105|1338ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2106|1261ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2107|1345ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2108|1319ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2109|1267ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2110|1321ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2111|1321ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2113|1242ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2112|1268ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2114|1328ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2115|1328ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2117|1248ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2116|1311ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2118|1308ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2119|1282ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2121|1279ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2120|1374ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2123|1322ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2122|1389ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2124|1275ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2125|1296ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2127|1253ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2126|1279ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2128|1265ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2129|1283ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2131|1245ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2130|1294ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2132|1329ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2133|1370ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2134|1356ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2135|1329ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2136|1320ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2137|1245ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2139|1285ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2138|1354ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2140|1283ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2141|1268ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2142|1265ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2143|1308ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2145|1258ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2144|1335ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2146|1382ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2147|1337ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2148|1283ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2149|1304ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2150|1293ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2151|1264ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2152|1295ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2153|1315ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2154|1294ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2155|1283ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2156|1263ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2157|1576ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2159|1283ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2158|1341ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2160|1329ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2161|1279ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2163|1284ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2162|1343ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2164|1299ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2165|1231ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2166|1270ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2167|1326ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2168|1386ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2169|1281ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2170|1271ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2171|1288ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2172|1328ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2173|1287ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2174|1276ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2175|1543ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2176|1294ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2177|1315ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2178|1298ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2179|1343ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2180|1312ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2181|1292ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2182|1304ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2183|1363ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2184|1899ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2185|1963ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2186|1805ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2187|1739ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2188|1292ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2189|1308ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2190|1296ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2191|1432ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2192|1414ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2193|1451ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2194|1486ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2195|1519ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2196|1681ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2197|1703ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2198|1535ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2199|1444ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2200|1388ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2201|1407ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2202|1387ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2203|1448ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2204|1396ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2205|1388ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2206|1364ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2207|1344ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2208|1323ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2209|1339ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2210|1356ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2211|1340ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2212|1411ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2213|1379ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2214|1414ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2215|1357ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2216|1374ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2217|1381ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2218|1367ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2219|1337ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2220|1328ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2221|1365ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2222|1396ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2223|1338ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2224|1324ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2225|1375ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2226|1347ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2227|1371ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2228|1373ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2229|1342ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2230|1335ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2231|1289ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2232|1325ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2233|1454ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2234|1405ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2235|1376ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2236|1421ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2237|1380ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2238|1413ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2239|1359ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2240|1305ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2241|1301ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2242|1414ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2243|1368ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2244|1392ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2245|1409ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2246|1399ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2247|1350ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2248|1407ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2249|1369ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2250|1444ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2251|1360ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2252|1331ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2253|1361ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2254|1358ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 2255|1344ms|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1
