mutant-id|timeToExecute|0-nodeRNG|1-mathRNG|2-cryptoRNG|3-sha1 node|4-sha1 browser|5-md5 node|6-md5 browser|7-v3|8-v5|9-uuids with current time|10-uuids with time option|11-msec|12-exception thrown when > 10k ids created in 1ms|13-clock regression by msec|14-clock regression by nsec|15-explicit options product expected id|16-ids spanning 1ms boundary are 100ns apart
MUTANT 85|1584ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 87|1722ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 88|1401ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 89|1495ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 90|1389ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 91|1444ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 92|1357ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 93|1518ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 95|1450ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 96|1433ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 94|2021ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 97|1418ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 98|1360ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 99|1480ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 100|1399ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 101|1344ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 102|1334ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 103|1363ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 104|1383ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 105|1404ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 106|1358ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 107|1369ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 108|1354ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 109|1523ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 110|1621ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 111|1600ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 112|1512ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 113|1438ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 114|1415ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 115|1402ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 116|1382ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 117|1343ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 118|1368ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 119|1394ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 120|1366ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 121|1452ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 122|1509ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 123|1434ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 124|1441ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 125|1731ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 126|1638ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 127|1602ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 128|1571ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 130|1306ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 129|1403ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 131|1412ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 132|1385ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 134|1340ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 133|1361ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 135|1428ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 136|1432ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 137|1628ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 138|1636ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 139|1686ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 140|1767ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 142|1851ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 141|1950ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 143|2017ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 144|1962ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 145|1588ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 147|1525ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 148|1491ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 149|1378ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 150|1328ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 151|1393ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 152|1520ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 154|1526ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 153|1647ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 155|1605ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 156|1612ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 158|1427ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 157|1526ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 159|1457ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 160|1419ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 161|1492ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 162|1513ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 163|1424ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 164|1381ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 165|1421ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 166|1403ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 168|1443ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 167|1459ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 169|1578ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 170|1607ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 171|1547ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 172|1548ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 174|1473ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 173|1591ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 175|1366ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 176|1374ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 177|1354ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 178|1345ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 179|1444ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 180|1450ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 182|1377ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 181|1406ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 183|1464ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 184|1454ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 185|1538ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 186|1690ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 187|1514ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 188|1522ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 189|1492ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 190|1528ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 192|1367ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 191|1458ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 193|1453ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 194|1402ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 195|1434ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 196|1376ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 197|1428ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 198|1435ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 199|1455ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 200|1538ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 201|1658ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 202|1659ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 203|1529ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 204|1526ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 205|1441ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 206|1390ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 207|1350ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 208|1452ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 209|1393ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 210|1525ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 211|1438ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 212|1449ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 213|1436ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 214|1453ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 215|1665ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 216|1629ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 217|1561ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 218|1614ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 219|1453ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 220|1461ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 221|1449ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 222|1497ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 223|1542ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 224|1401ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 225|1516ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 226|1416ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 228|1341ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 227|1378ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 229|1434ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 230|1563ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 231|1570ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 232|1572ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 233|1623ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 234|1506ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 235|1397ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 236|1400ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 237|1391ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 238|1401ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 239|1406ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 241|1510ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 242|1369ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 245|2116ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 247|1851ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 246|2117ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 248|1644ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 249|1432ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 250|1430ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 252|1363ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 253|1345ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 254|1360ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 251|2676ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 255|1674ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 256|1436ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 257|1509ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 258|1532ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 260|1592ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 261|1622ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 262|1518ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 263|1374ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 264|1358ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 265|1339ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 266|1377ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 267|1354ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 268|1456ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 270|1472ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 269|1573ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 271|1607ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 272|1708ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 273|1523ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 274|1558ms|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
MUTANT 275|1463ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 276|1464ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 278|1366ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 279|1356ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 277|1507ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 280|1406ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 282|1373ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 281|1477ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 283|1437ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 284|1442ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 285|1582ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 287|1510ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 286|1569ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 288|1558ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 291|1369ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 290|1385ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 289|1467ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 292|1387ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 294|1366ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 293|1387ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
MUTANT 295|1355ms|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
