mutant-id|timeToExecute|0-passes a basic sanity check|1-allows namespaces to be a non-string value|2-honors global debug namespace enable calls|3-uses custom log function|4-should extend namespace|5-should extend namespace with custom delimiter|6-should extend namespace with empty delimiter
MUTANT 88|3187ms|1|1|1|1|1|1|1
MUTANT 90|2592ms|1|1|1|1|1|1|1
MUTANT 91|3017ms|1|1|1|1|1|1|1
MUTANT 93|2044ms|1|1|1|1|1|1|1
MUTANT 92|2113ms|1|1|1|1|1|1|1
MUTANT 94|1962ms|1|1|1|1|1|1|1
MUTANT 95|2029ms|1|1|1|1|1|1|1
MUTANT 96|1855ms|1|1|1|1|1|1|1
MUTANT 97|1869ms|1|1|1|1|1|1|1
MUTANT 98|1730ms|1|1|1|1|1|1|1
MUTANT 99|1989ms|1|1|1|1|1|1|1
MUTANT 100|2228ms|1|1|1|1|1|1|1
MUTANT 101|2437ms|1|1|1|1|1|1|1
MUTANT 102|2198ms|1|1|1|1|1|1|1
MUTANT 103|2097ms|1|1|1|1|1|1|1
MUTANT 104|1610ms|1|1|1|1|1|1|1
MUTANT 105|2068ms|1|1|1|1|1|1|1
MUTANT 106|2015ms|1|1|1|1|1|1|1
MUTANT 107|2773ms|1|1|1|1|1|1|1
MUTANT 108|3312ms|1|1|1|1|1|1|1
MUTANT 109|2699ms|1|1|1|1|1|1|1
MUTANT 110|3124ms|1|1|1|1|1|1|1
MUTANT 111|2669ms|1|1|1|1|1|1|1
MUTANT 112|2088ms|1|1|1|1|1|1|1
MUTANT 113|2535ms|1|1|1|1|1|1|1
MUTANT 114|2064ms|1|1|1|1|1|1|1
MUTANT 115|2942ms|1|1|1|1|1|1|1
MUTANT 116|2932ms|1|1|1|1|1|1|1
MUTANT 117|2419ms|1|1|1|1|1|1|1
MUTANT 118|3023ms|1|1|1|1|1|1|1
MUTANT 119|2131ms|1|1|1|1|1|1|1
MUTANT 121|1964ms|1|1|1|1|1|1|1
MUTANT 120|1990ms|1|1|1|1|1|1|1
MUTANT 122|1883ms|1|1|1|1|1|1|1
MUTANT 123|1650ms|1|1|1|1|1|1|1
MUTANT 125|1529ms|1|1|1|1|1|1|1
MUTANT 124|1571ms|1|1|1|1|1|1|1
MUTANT 126|1715ms|1|1|1|1|1|1|1
MUTANT 127|1681ms|1|1|1|1|1|1|1
MUTANT 128|1815ms|1|1|1|1|1|1|1
MUTANT 129|1807ms|1|1|1|1|1|1|1
MUTANT 130|1510ms|1|1|1|1|1|1|1
MUTANT 131|1382ms|1|1|1|1|1|1|1
MUTANT 132|1341ms|1|1|1|1|1|1|1
MUTANT 133|1385ms|1|1|1|1|1|1|1
MUTANT 134|1415ms|1|1|1|1|1|1|1
MUTANT 135|1437ms|1|1|1|1|1|1|1
MUTANT 136|1387ms|1|1|1|1|1|1|1
MUTANT 137|1340ms|1|1|1|1|1|1|1
MUTANT 138|1374ms|1|1|1|1|1|1|1
MUTANT 139|1334ms|1|1|1|1|1|1|1
MUTANT 141|1284ms|1|1|1|1|1|1|1
MUTANT 140|1318ms|1|1|1|1|1|1|1
MUTANT 142|1377ms|1|1|1|1|1|1|1
MUTANT 143|1316ms|1|1|1|1|1|1|1
MUTANT 144|1311ms|1|1|1|1|1|1|1
MUTANT 145|1314ms|1|1|1|1|1|1|1
MUTANT 146|1363ms|1|1|1|1|1|1|1
MUTANT 147|1365ms|1|1|1|1|1|1|1
MUTANT 149|1356ms|1|1|1|1|1|1|1
MUTANT 148|1377ms|1|1|1|1|1|1|1
MUTANT 150|1386ms|1|1|1|1|1|1|1
MUTANT 153|1582ms|1|1|1|1|1|1|1
MUTANT 152|1624ms|1|1|1|1|1|1|1
MUTANT 151|1800ms|1|1|1|1|1|1|1
MUTANT 154|1818ms|1|1|1|1|1|1|1
MUTANT 155|1489ms|1|1|1|1|1|1|1
MUTANT 156|1550ms|1|1|1|1|1|1|1
MUTANT 157|1594ms|1|1|1|1|1|1|1
MUTANT 158|1635ms|1|1|1|1|1|1|1
MUTANT 159|1493ms|1|1|1|1|1|1|1
MUTANT 160|1596ms|1|1|1|1|1|1|1
MUTANT 161|1505ms|1|1|1|1|1|1|1
MUTANT 162|1466ms|1|1|1|1|1|1|1
MUTANT 163|1389ms|1|1|1|1|1|1|1
MUTANT 164|1317ms|1|1|1|1|1|1|1
MUTANT 165|1437ms|1|1|1|1|1|1|1
MUTANT 166|1320ms|1|1|1|1|1|1|1
MUTANT 167|1308ms|1|1|1|1|1|1|1
MUTANT 168|1335ms|1|1|1|1|1|1|1
MUTANT 169|1335ms|1|1|1|1|1|1|1
MUTANT 170|1380ms|1|1|1|1|1|1|1
MUTANT 171|1350ms|1|1|1|1|1|1|1
MUTANT 172|1334ms|1|1|1|1|1|1|1
MUTANT 173|1312ms|1|1|1|1|1|1|1
MUTANT 174|1333ms|1|1|1|1|1|1|1
MUTANT 175|1521ms|1|1|1|1|1|1|1
MUTANT 176|1453ms|1|1|1|1|1|1|1
MUTANT 177|1388ms|1|1|1|1|1|1|1
MUTANT 178|1454ms|1|1|1|1|1|1|1
MUTANT 179|1327ms|1|1|1|1|1|1|1
MUTANT 180|1351ms|1|1|1|1|1|1|1
MUTANT 181|1323ms|1|1|1|1|1|1|1
MUTANT 182|1328ms|1|1|1|1|1|1|1
MUTANT 183|1350ms|1|1|1|1|1|1|1
MUTANT 184|1342ms|1|1|1|1|1|1|1
MUTANT 185|1362ms|1|1|1|1|1|1|1
MUTANT 186|1477ms|1|1|1|1|1|1|1
MUTANT 187|1410ms|1|1|1|1|1|1|1
MUTANT 188|1396ms|1|1|1|1|1|1|1
MUTANT 189|1841ms|1|1|1|1|1|1|1
MUTANT 190|2305ms|1|1|1|1|1|1|1
MUTANT 191|2101ms|1|1|1|1|1|1|1
MUTANT 192|2379ms|1|1|1|1|1|1|1
MUTANT 193|1964ms|1|1|1|1|1|1|1
MUTANT 194|1839ms|1|1|1|1|1|1|1
MUTANT 195|2022ms|1|1|1|1|1|1|1
MUTANT 196|1689ms|1|1|1|1|1|1|1
MUTANT 197|1791ms|1|1|1|1|1|1|1
MUTANT 198|1451ms|1|1|1|1|1|1|1
MUTANT 199|1530ms|1|1|1|1|1|1|1
MUTANT 200|1521ms|1|1|1|1|1|1|1
MUTANT 201|1634ms|1|1|1|1|1|1|1
MUTANT 202|1848ms|1|1|1|1|1|1|1
MUTANT 204|1589ms|1|1|1|1|1|1|1
MUTANT 203|1614ms|1|1|1|1|1|1|1
MUTANT 205|1709ms|1|1|1|1|1|1|1
MUTANT 208|1531ms|1|1|1|1|1|1|1
MUTANT 206|1707ms|1|1|1|1|1|1|1
MUTANT 207|1597ms|1|1|1|1|1|1|1
MUTANT 209|1897ms|1|1|1|1|1|1|1
MUTANT 212|1764ms|1|1|1|1|1|1|1
MUTANT 211|1816ms|1|1|1|1|1|1|1
MUTANT 210|1922ms|1|1|1|1|1|1|1
MUTANT 213|1729ms|1|1|1|1|1|1|1
MUTANT 215|1428ms|1|1|1|1|1|1|1
MUTANT 214|1451ms|1|1|1|1|1|1|1
MUTANT 216|1505ms|1|1|1|1|1|1|1
MUTANT 217|1436ms|1|1|1|1|1|1|1
MUTANT 218|1386ms|1|1|1|1|1|1|1
MUTANT 219|1428ms|1|1|1|1|1|1|1
MUTANT 220|1564ms|1|1|1|1|1|1|1
MUTANT 221|1458ms|1|1|1|1|1|1|1
MUTANT 223|2336ms|1|1|1|1|1|1|1
MUTANT 222|2420ms|1|1|1|1|1|1|1
MUTANT 224|2438ms|1|1|1|1|1|1|1
MUTANT 225|3113ms|1|1|1|1|1|1|1
MUTANT 227|2942ms|1|1|1|1|1|1|1
MUTANT 226|2975ms|1|1|1|1|1|1|1
MUTANT 228|2781ms|1|1|1|1|1|1|1
MUTANT 229|2237ms|1|1|1|1|1|1|1
MUTANT 231|2513ms|1|1|1|1|1|1|1
MUTANT 230|2804ms|1|1|1|1|1|1|1
MUTANT 232|3007ms|1|1|1|1|1|1|1
MUTANT 233|3056ms|1|1|1|1|1|1|1
MUTANT 234|2988ms|1|1|1|1|1|1|1
MUTANT 235|2793ms|1|1|1|1|1|1|1
MUTANT 236|2655ms|1|1|1|1|1|1|1
MUTANT 237|2294ms|1|1|1|1|1|1|1
MUTANT 238|1949ms|1|1|1|1|1|1|1
MUTANT 239|2230ms|1|1|1|1|1|1|1
MUTANT 240|2042ms|1|1|1|1|1|1|1
MUTANT 241|1986ms|1|1|1|1|1|1|1
MUTANT 242|2338ms|1|1|1|1|1|1|1
MUTANT 243|2126ms|1|1|1|1|1|1|1
MUTANT 244|2008ms|1|1|1|1|1|1|1
MUTANT 245|2040ms|1|1|1|1|1|1|1
MUTANT 246|1751ms|1|1|1|1|1|1|1
MUTANT 248|1732ms|1|1|1|1|1|1|1
MUTANT 247|1795ms|1|1|1|1|1|1|1
MUTANT 249|1876ms|1|1|1|1|1|1|1
MUTANT 250|1821ms|1|1|1|1|1|1|1
MUTANT 252|1761ms|1|1|1|1|1|1|1
MUTANT 251|1863ms|1|1|1|1|1|1|1
MUTANT 253|1762ms|1|1|1|1|1|1|1
MUTANT 255|1717ms|1|1|1|1|1|1|1
MUTANT 254|1867ms|1|1|1|1|1|1|1
MUTANT 257|1694ms|1|1|1|1|1|1|1
MUTANT 256|2017ms|1|1|1|1|1|1|1
MUTANT 258|2218ms|1|1|1|1|1|1|1
MUTANT 259|2232ms|1|1|1|1|1|1|1
MUTANT 261|2139ms|1|1|1|1|1|1|1
MUTANT 260|2247ms|1|1|1|1|1|1|1
MUTANT 262|1622ms|1|1|1|1|1|1|1
MUTANT 263|1848ms|1|1|1|1|1|1|1
MUTANT 264|1757ms|1|1|1|1|1|1|1
MUTANT 265|1800ms|1|1|1|1|1|1|1
MUTANT 266|1810ms|1|1|1|1|1|1|1
MUTANT 267|1635ms|1|1|1|1|1|1|1
MUTANT 269|1523ms|1|1|1|1|1|1|1
MUTANT 268|1617ms|1|1|1|1|1|1|1
MUTANT 270|1474ms|1|1|1|1|1|1|1
MUTANT 271|1446ms|1|1|1|1|1|1|1
MUTANT 272|1406ms|1|1|1|1|1|1|1
MUTANT 273|1460ms|1|1|1|1|1|1|1
MUTANT 274|1387ms|1|1|1|1|1|1|1
MUTANT 275|1400ms|1|1|1|1|1|1|1
MUTANT 276|1424ms|1|1|1|1|1|1|1
MUTANT 277|1490ms|1|1|1|1|1|1|1
MUTANT 278|1333ms|1|1|1|1|1|1|1
MUTANT 279|1253ms|1|1|1|1|1|1|1
MUTANT 280|1382ms|1|1|1|1|1|1|1
MUTANT 281|1336ms|1|1|1|1|1|1|1
MUTANT 282|1295ms|1|1|1|1|1|1|1
MUTANT 283|1298ms|1|1|1|1|1|1|1
MUTANT 284|1351ms|1|1|1|1|1|1|1
MUTANT 285|1414ms|1|1|1|1|1|1|1
MUTANT 286|1457ms|1|1|1|1|1|1|1
MUTANT 287|1604ms|1|1|1|1|1|1|1
MUTANT 288|1586ms|1|1|1|1|1|1|1
MUTANT 289|1506ms|1|1|1|1|1|1|1
MUTANT 290|1453ms|1|1|1|1|1|1|1
MUTANT 291|1510ms|1|1|1|1|1|1|1
MUTANT 292|1484ms|1|1|1|1|1|1|1
MUTANT 293|1434ms|1|1|1|1|1|1|1
MUTANT 294|1323ms|1|1|1|1|1|1|1
MUTANT 295|1348ms|1|1|1|1|1|1|1
MUTANT 296|1275ms|1|1|1|1|1|1|1
MUTANT 297|1274ms|1|1|1|1|1|1|1
MUTANT 298|1584ms|1|1|1|1|1|1|1
MUTANT 299|1500ms|1|1|1|1|1|1|1
MUTANT 300|1462ms|1|1|1|1|1|1|1
MUTANT 301|1533ms|1|1|1|1|1|1|1
MUTANT 302|1304ms|1|1|1|1|1|1|1
MUTANT 303|1373ms|1|1|1|1|1|1|1
MUTANT 304|1350ms|1|1|1|1|1|1|1
MUTANT 305|1312ms|1|1|1|1|1|1|1
MUTANT 306|1346ms|1|1|1|1|1|1|1
MUTANT 307|1353ms|1|1|1|1|1|1|1
MUTANT 308|1369ms|1|1|1|1|1|1|1
MUTANT 309|1340ms|1|1|1|1|1|1|1
MUTANT 310|1346ms|1|1|1|1|1|1|1
MUTANT 311|1388ms|1|1|1|1|1|1|1
MUTANT 312|1309ms|1|1|1|1|1|1|1
MUTANT 313|1362ms|1|1|1|1|1|1|1
MUTANT 314|1628ms|1|1|1|1|1|1|1
MUTANT 315|1498ms|1|1|1|1|1|1|1
MUTANT 316|1526ms|1|1|1|1|1|1|1
MUTANT 317|1511ms|1|1|1|1|1|1|1
MUTANT 318|2337ms|1|1|1|1|1|1|1
MUTANT 319|2287ms|1|1|1|1|1|1|1
MUTANT 320|2696ms|1|1|1|1|1|1|1
MUTANT 321|3098ms|1|1|1|1|1|1|1
MUTANT 322|3135ms|1|1|1|1|1|1|1
MUTANT 323|3366ms|1|1|1|1|1|1|1
MUTANT 324|3596ms|1|1|1|1|1|1|1
MUTANT 325|3282ms|1|1|1|1|1|1|1
MUTANT 327|3098ms|1|1|1|1|1|1|1
MUTANT 326|3404ms|1|1|1|1|1|1|1
MUTANT 328|3264ms|1|1|1|1|1|1|1
MUTANT 329|3153ms|1|1|1|1|1|1|1
MUTANT 330|2943ms|1|1|1|1|1|1|1
MUTANT 331|2951ms|1|1|1|1|1|1|1
MUTANT 332|2668ms|1|1|1|1|1|1|1
MUTANT 333|3063ms|1|1|1|1|1|1|1
MUTANT 334|1968ms|1|1|1|1|1|1|1
MUTANT 335|2018ms|1|1|1|1|1|1|1
MUTANT 336|1834ms|1|1|1|1|1|1|1
MUTANT 337|1978ms|1|1|1|1|1|1|1
MUTANT 338|1704ms|1|1|1|1|1|1|1
MUTANT 339|1750ms|1|1|1|1|1|1|1
MUTANT 340|1725ms|1|1|1|1|1|1|1
MUTANT 341|1945ms|1|1|1|1|1|1|1
MUTANT 342|1921ms|1|1|1|1|1|1|1
MUTANT 343|2127ms|1|1|1|1|1|1|1
MUTANT 344|2427ms|1|1|1|1|1|1|1
MUTANT 345|3232ms|1|1|1|1|1|1|1
MUTANT 346|3025ms|1|1|1|1|1|1|1
MUTANT 347|3166ms|1|1|1|1|1|1|1
MUTANT 348|2522ms|1|1|1|1|1|1|1
MUTANT 349|1638ms|1|1|1|1|1|1|1
MUTANT 350|1631ms|1|1|1|1|1|1|1
MUTANT 351|1604ms|1|1|1|1|1|1|1
MUTANT 352|1576ms|1|1|1|1|1|1|1
MUTANT 353|1568ms|1|1|1|1|1|1|1
MUTANT 354|1432ms|1|1|1|1|1|1|1
MUTANT 356|1369ms|1|1|1|1|1|1|1
MUTANT 355|1434ms|1|1|1|1|1|1|1
MUTANT 357|1402ms|1|1|1|1|1|1|1
MUTANT 358|1557ms|1|1|1|1|1|1|1
MUTANT 359|1456ms|1|1|1|1|1|1|1
MUTANT 360|1534ms|1|1|1|1|1|1|1
MUTANT 361|1602ms|1|1|1|1|1|1|1
MUTANT 362|1550ms|1|1|1|1|1|1|1
MUTANT 363|1522ms|1|1|1|1|1|1|1
MUTANT 364|1490ms|1|1|1|1|1|1|1
MUTANT 365|1742ms|1|1|1|1|1|1|1
MUTANT 366|1781ms|1|1|1|1|1|1|1
MUTANT 368|1668ms|1|1|1|1|1|1|1
MUTANT 367|1792ms|1|1|1|1|1|1|1
MUTANT 369|1445ms|1|1|1|1|1|1|1
MUTANT 370|1581ms|1|1|1|1|1|1|1
MUTANT 372|1506ms|1|1|1|1|1|1|1
MUTANT 371|1535ms|1|1|1|1|1|1|1
MUTANT 373|1536ms|1|1|1|1|1|1|1
MUTANT 374|1420ms|1|1|1|1|1|1|1
MUTANT 375|1352ms|1|1|1|1|1|1|1
MUTANT 376|1450ms|1|1|1|1|1|1|1
MUTANT 377|1319ms|1|1|1|1|1|1|1
MUTANT 378|1369ms|1|1|1|1|1|1|1
MUTANT 379|1412ms|1|1|1|1|1|1|1
MUTANT 380|1390ms|1|1|1|1|1|1|1
MUTANT 381|1445ms|1|1|1|1|1|1|1
MUTANT 382|1649ms|1|1|1|1|1|1|1
MUTANT 383|1608ms|1|1|1|1|1|1|1
MUTANT 384|1751ms|1|1|1|1|1|1|1
MUTANT 385|1655ms|1|1|1|1|1|1|1
MUTANT 386|1928ms|1|1|1|1|1|1|1
MUTANT 387|2116ms|1|1|1|1|1|1|1
MUTANT 388|2082ms|1|1|1|1|1|1|1
MUTANT 389|1879ms|1|1|1|1|1|1|1
MUTANT 390|1610ms|1|1|1|1|1|1|1
MUTANT 391|1734ms|1|1|1|1|1|1|1
MUTANT 392|1559ms|1|1|1|1|1|1|1
MUTANT 393|1447ms|1|1|1|1|1|1|1
MUTANT 394|1498ms|1|1|1|1|1|1|1
MUTANT 396|1327ms|1|1|1|1|1|1|1
MUTANT 395|1349ms|1|1|1|1|1|1|1
MUTANT 397|1366ms|1|1|1|1|1|1|1
MUTANT 398|1364ms|1|1|1|1|1|1|1
MUTANT 400|1276ms|1|1|1|1|1|1|1
MUTANT 399|1354ms|1|1|1|1|1|1|1
MUTANT 401|1272ms|1|1|1|1|1|1|1
MUTANT 402|1455ms|1|1|1|1|1|1|1
MUTANT 403|1403ms|1|1|1|1|1|1|1
MUTANT 404|1409ms|1|1|1|1|1|1|1
MUTANT 405|1437ms|1|1|1|1|1|1|1
MUTANT 406|1360ms|1|1|1|1|1|1|1
MUTANT 407|1245ms|1|1|1|1|1|1|1
MUTANT 408|1312ms|1|1|1|1|1|1|1
MUTANT 409|1335ms|1|1|1|1|1|1|1
MUTANT 411|1343ms|1|1|1|1|1|1|1
MUTANT 410|1387ms|1|1|1|1|1|1|1
MUTANT 412|1410ms|1|1|1|1|1|1|1
MUTANT 413|1406ms|1|1|1|1|1|1|1
MUTANT 414|1664ms|1|1|1|1|1|1|1
MUTANT 415|1653ms|1|1|1|1|1|1|1
MUTANT 416|1911ms|1|1|1|1|1|1|1
MUTANT 417|2060ms|1|1|1|1|1|1|1
MUTANT 419|1805ms|1|1|1|1|1|1|1
MUTANT 418|1913ms|1|1|1|1|1|1|1
MUTANT 420|1834ms|1|1|1|1|1|1|1
MUTANT 421|1644ms|1|1|1|1|1|1|1
MUTANT 422|1516ms|1|1|1|1|1|1|1
MUTANT 423|1506ms|1|1|1|1|1|1|1
MUTANT 424|1400ms|1|1|1|1|1|1|1
MUTANT 425|1431ms|1|1|1|1|1|1|1
MUTANT 426|1567ms|1|1|1|1|1|1|1
MUTANT 427|1602ms|1|1|1|1|1|1|1
MUTANT 428|1525ms|1|1|1|1|1|1|1
MUTANT 429|1457ms|1|1|1|1|1|1|1
MUTANT 430|1315ms|1|1|1|1|1|1|1
MUTANT 431|1421ms|1|1|1|1|1|1|1
MUTANT 432|1360ms|1|1|1|1|1|1|1
MUTANT 433|1353ms|1|1|1|1|1|1|1
MUTANT 434|1498ms|1|1|1|1|1|1|1
MUTANT 435|1388ms|1|1|1|1|1|1|1
MUTANT 436|1460ms|1|1|1|1|1|1|1
MUTANT 437|1481ms|1|1|1|1|1|1|1
MUTANT 438|1495ms|1|1|1|1|1|1|1
MUTANT 439|1460ms|1|1|1|1|1|1|1
MUTANT 440|1416ms|1|1|1|1|1|1|1
MUTANT 441|1418ms|1|1|1|1|1|1|1
MUTANT 442|1946ms|1|1|1|1|1|1|1
MUTANT 443|1900ms|1|1|1|1|1|1|1
MUTANT 444|1785ms|1|1|1|1|1|1|1
MUTANT 445|2026ms|1|1|1|1|1|1|1
MUTANT 448|2042ms|1|1|1|1|1|1|1
MUTANT 446|2125ms|1|1|1|1|1|1|1
MUTANT 447|2309ms|1|1|1|1|1|1|1
MUTANT 449|2082ms|1|1|1|1|1|1|1
MUTANT 450|1670ms|1|1|1|1|1|1|1
MUTANT 451|1690ms|1|1|1|1|1|1|1
MUTANT 452|1699ms|1|1|1|1|1|1|1
MUTANT 453|1761ms|1|1|1|1|1|1|1
MUTANT 454|1658ms|1|1|1|1|1|1|1
MUTANT 456|1605ms|1|1|1|1|1|1|1
MUTANT 455|1831ms|1|1|1|1|1|1|1
MUTANT 457|1462ms|1|1|1|1|1|1|1
MUTANT 458|1002ms|1|1|1|1|1|1|1
MUTANT 459|1259ms|1|1|1|1|1|1|1
MUTANT 461|1262ms|1|1|1|1|1|1|1
MUTANT 460|1273ms|1|1|1|1|1|1|1
MUTANT 462|1272ms|1|1|1|1|1|1|1
MUTANT 463|1368ms|1|1|0|1|1|1|1
MUTANT 464|1483ms|1|1|0|1|1|1|1
MUTANT 465|1535ms|1|1|1|1|1|1|1
MUTANT 466|1672ms|1|1|1|1|1|1|1
MUTANT 467|2147ms|1|1|1|1|1|1|1
MUTANT 469|2003ms|0|0|0|0|0|0|0
MUTANT 468|2068ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 470|2315ms|0|0|0|0|0|0|0
MUTANT 473|2040ms|1|1|1|1|1|1|1
MUTANT 474|1987ms|1|1|1|1|1|1|1
MUTANT 476|1728ms|1|0|0|1|1|1|1
MUTANT 477|1728ms|1|1|1|1|1|1|1
MUTANT 479|1501ms|1|1|1|1|1|1|1
MUTANT 478|1549ms|1|1|0|0|0|0|0
MUTANT 480|1999ms|1|1|1|1|1|1|1
MUTANT 481|1703ms|1|1|1|1|1|1|1
MUTANT 482|1790ms|1|1|1|1|1|1|1
MUTANT 483|1830ms|1|1|1|1|1|1|1
MUTANT 484|2195ms|1|1|1|1|1|1|1
MUTANT 485|2173ms|1|1|1|1|0|0|0
MUTANT 486|2327ms|1|1|1|1|0|0|0
MUTANT 487|2110ms|1|1|1|1|1|1|1
MUTANT 488|2138ms|1|1|1|1|1|1|1
MUTANT 489|2280ms|1|1|0|1|1|1|1
MUTANT 491|1992ms|1|1|1|1|1|1|1
MUTANT 490|2194ms|1|1|0|1|1|1|1
MUTANT 492|2025ms|1|1|1|1|1|1|1
MUTANT 494|1729ms|1|1|1|1|1|1|1
MUTANT 493|1791ms|1|1|1|1|1|1|1
MUTANT 495|2222ms|1|1|1|1|1|1|1
MUTANT 496|2100ms|1|1|1|1|1|1|1
MUTANT 498|2087ms|1|1|1|1|1|1|1
MUTANT 497|2403ms|1|1|1|0|1|1|1
MUTANT 499|2349ms|1|1|1|1|0|0|0
MUTANT 501|1774ms|1|1|0|1|1|1|1
MUTANT 500|1882ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 502|1690ms|1|1|0|1|1|1|1
MUTANT 503|2148ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 505|1917ms|0|0|0|0|0|0|0
MUTANT 504|2080ms|1|1|0|1|1|1|1
MUTANT 506|2125ms|0|0|0|0|0|0|0
MUTANT 507|1872ms|1|1|1|1|1|1|1
MUTANT 508|2039ms|1|1|1|1|1|1|1
MUTANT 509|2028ms|1|1|1|1|1|1|1
MUTANT 510|1937ms|1|1|1|1|1|1|1
MUTANT 511|1924ms|1|1|1|1|1|1|1
MUTANT 512|2058ms|1|1|1|1|1|1|1
