mutant-id|timeToExecute|0-passes a basic sanity check|1-allows namespaces to be a non-string value|2-honors global debug namespace enable calls|3-uses custom log function|4-should extend namespace|5-should extend namespace with custom delimiter|6-should extend namespace with empty delimiter
MUTANT 169|1480ms|1|1|1|1|1|1|1
MUTANT 171|1434ms|1|1|1|1|1|1|1
MUTANT 172|1373ms|1|1|1|1|1|1|1
MUTANT 173|1630ms|1|1|1|1|1|1|1
MUTANT 174|1613ms|1|1|1|1|1|1|1
MUTANT 175|1536ms|1|1|1|1|1|1|1
MUTANT 176|1548ms|1|1|1|1|1|1|1
MUTANT 177|1486ms|1|1|1|1|1|1|1
MUTANT 178|1511ms|1|1|1|1|1|1|1
MUTANT 180|1461ms|1|1|1|1|1|1|1
MUTANT 179|1531ms|1|1|1|1|1|1|1
MUTANT 181|1393ms|1|1|1|1|1|1|1
MUTANT 182|1373ms|1|1|1|1|1|1|1
MUTANT 183|1352ms|1|1|1|1|1|1|1
MUTANT 184|1423ms|1|1|1|1|1|1|1
MUTANT 185|1435ms|1|1|1|1|1|1|1
MUTANT 186|1450ms|1|1|1|1|1|1|1
MUTANT 187|1410ms|1|1|1|1|1|1|1
MUTANT 188|1447ms|1|1|1|1|1|1|1
MUTANT 189|1590ms|1|1|1|1|1|1|1
MUTANT 190|1627ms|1|1|1|1|1|1|1
MUTANT 191|1541ms|1|1|1|1|1|1|1
MUTANT 192|1624ms|1|1|1|1|1|1|1
MUTANT 193|1394ms|1|1|1|1|1|1|1
MUTANT 194|1407ms|1|1|1|1|1|1|1
MUTANT 195|1438ms|1|1|1|1|1|1|1
MUTANT 196|1474ms|1|1|1|1|1|1|1
MUTANT 197|1364ms|1|1|1|1|1|1|1
MUTANT 198|1415ms|1|1|1|1|1|1|1
MUTANT 199|1403ms|1|1|1|1|1|1|1
MUTANT 200|1392ms|1|1|1|1|1|1|1
MUTANT 201|1402ms|1|1|1|1|1|1|1
MUTANT 202|1446ms|1|1|1|1|1|1|1
MUTANT 203|1443ms|1|1|1|1|1|1|1
MUTANT 204|1571ms|1|1|1|1|1|1|1
MUTANT 205|1623ms|1|1|1|1|1|1|1
MUTANT 207|1507ms|1|1|1|1|1|1|1
MUTANT 206|1563ms|1|1|1|1|1|1|1
MUTANT 208|1480ms|1|1|1|1|1|1|1
MUTANT 209|1404ms|1|1|1|1|1|1|1
MUTANT 211|1349ms|1|1|1|1|1|1|1
MUTANT 210|1383ms|1|1|1|1|1|1|1
MUTANT 212|1399ms|1|1|1|1|1|1|1
MUTANT 213|1433ms|1|1|1|1|1|1|1
MUTANT 214|1426ms|1|1|1|1|1|1|1
MUTANT 215|1428ms|1|1|1|1|1|1|1
MUTANT 216|1389ms|1|1|1|1|1|1|1
MUTANT 217|1435ms|1|1|1|1|1|1|1
MUTANT 219|1388ms|1|1|1|1|1|1|1
MUTANT 218|1438ms|1|1|1|1|1|1|1
MUTANT 220|1483ms|1|1|1|1|1|1|1
MUTANT 221|1484ms|1|1|1|1|1|1|1
MUTANT 223|1492ms|1|1|1|1|1|1|1
MUTANT 222|1579ms|1|1|1|1|1|1|1
MUTANT 224|1403ms|1|1|1|1|1|1|1
MUTANT 226|1320ms|1|1|1|1|1|1|1
MUTANT 225|1452ms|1|1|1|1|1|1|1
MUTANT 227|1437ms|1|1|1|1|1|1|1
MUTANT 228|1428ms|1|1|1|1|1|1|1
MUTANT 229|1437ms|1|1|1|1|1|1|1
MUTANT 230|1451ms|1|1|1|1|1|1|1
MUTANT 231|1445ms|1|1|1|1|1|1|1
MUTANT 232|1396ms|1|1|1|1|1|1|1
MUTANT 233|1583ms|1|1|1|1|1|1|1
MUTANT 234|1629ms|1|1|1|1|1|1|1
MUTANT 235|1657ms|1|1|1|1|1|1|1
MUTANT 236|1553ms|1|1|1|1|1|1|1
MUTANT 238|1407ms|1|1|1|1|1|1|1
MUTANT 237|1552ms|1|1|1|1|1|1|1
MUTANT 239|1396ms|1|1|1|1|1|1|1
MUTANT 240|1424ms|1|1|1|1|1|1|1
MUTANT 242|1308ms|1|1|1|1|1|1|1
MUTANT 241|1369ms|1|1|1|1|1|1|1
MUTANT 243|1406ms|1|1|1|1|1|1|1
MUTANT 244|1406ms|1|1|1|1|1|1|1
MUTANT 246|1364ms|1|1|1|1|1|1|1
MUTANT 245|1451ms|1|1|1|1|1|1|1
MUTANT 247|1467ms|1|1|1|1|1|1|1
MUTANT 248|1479ms|1|1|1|1|1|1|1
MUTANT 249|1631ms|1|1|1|1|1|1|1
MUTANT 250|1618ms|1|1|1|1|1|1|1
MUTANT 251|1623ms|1|1|1|1|1|1|1
MUTANT 252|1537ms|1|1|1|1|1|1|1
MUTANT 253|1350ms|1|1|1|1|1|1|1
MUTANT 254|1380ms|1|1|1|1|1|1|1
MUTANT 255|1388ms|1|1|1|1|1|1|1
MUTANT 256|1384ms|1|1|1|1|1|1|1
MUTANT 257|1398ms|1|1|1|1|1|1|1
MUTANT 258|1444ms|1|1|1|1|1|1|1
MUTANT 259|1356ms|1|1|1|1|1|1|1
MUTANT 260|1365ms|1|1|1|1|1|1|1
MUTANT 261|1372ms|1|1|1|1|1|1|1
MUTANT 262|1449ms|1|1|1|1|1|1|1
MUTANT 263|1357ms|1|1|1|1|1|1|1
MUTANT 264|1406ms|1|1|1|1|1|1|1
MUTANT 265|1718ms|1|1|1|1|1|1|1
MUTANT 266|1602ms|1|1|1|1|1|1|1
MUTANT 267|1621ms|1|1|1|1|1|1|1
MUTANT 268|1558ms|1|1|1|1|1|1|1
MUTANT 269|1430ms|1|1|1|1|1|1|1
MUTANT 272|1331ms|1|1|1|1|1|1|1
MUTANT 271|1360ms|1|1|1|1|1|1|1
MUTANT 270|1458ms|1|1|1|1|1|1|1
MUTANT 273|1458ms|1|1|1|1|1|1|1
MUTANT 274|1389ms|1|1|1|1|1|1|1
MUTANT 275|1396ms|1|1|1|1|1|1|1
MUTANT 276|1448ms|1|1|1|1|1|1|1
MUTANT 277|1400ms|1|1|1|1|1|1|1
MUTANT 279|1383ms|1|1|1|1|1|1|1
MUTANT 278|1439ms|1|1|1|1|1|1|1
MUTANT 280|1440ms|1|1|1|1|1|1|1
MUTANT 281|1505ms|1|1|1|1|1|1|1
MUTANT 282|1514ms|1|1|1|1|1|1|1
MUTANT 283|1604ms|1|1|1|1|1|1|1
MUTANT 284|1727ms|1|1|1|1|1|1|1
MUTANT 286|1388ms|1|1|1|1|1|1|1
MUTANT 285|1420ms|1|1|1|1|1|1|1
MUTANT 287|1497ms|1|1|1|1|1|1|1
MUTANT 288|1444ms|1|1|1|1|1|1|1
MUTANT 290|1378ms|1|1|1|1|1|1|1
MUTANT 289|1394ms|1|1|1|1|1|1|1
MUTANT 291|1447ms|1|1|1|1|1|1|1
MUTANT 292|1469ms|1|1|1|1|1|1|1
MUTANT 294|1389ms|1|1|1|1|1|1|1
MUTANT 293|1419ms|1|1|1|1|1|1|1
MUTANT 295|1575ms|1|1|1|1|1|1|1
MUTANT 296|1511ms|1|1|1|1|1|1|1
MUTANT 298|1588ms|1|1|1|1|1|1|1
MUTANT 297|1676ms|1|1|1|1|1|1|1
MUTANT 299|1512ms|1|1|1|1|1|1|1
MUTANT 300|1495ms|1|1|1|1|1|1|1
MUTANT 301|1365ms|1|1|1|1|1|1|1
MUTANT 302|1409ms|1|1|1|1|1|1|1
MUTANT 303|1432ms|1|1|1|1|1|1|1
MUTANT 304|1481ms|1|1|1|1|1|1|1
MUTANT 306|1386ms|1|1|1|1|1|1|1
MUTANT 305|1513ms|1|1|1|1|1|1|1
MUTANT 307|1429ms|1|1|1|1|1|1|1
MUTANT 308|1431ms|1|1|1|1|1|1|1
MUTANT 309|1478ms|1|1|1|1|1|1|1
MUTANT 310|1543ms|1|1|1|1|1|1|1
MUTANT 311|1644ms|1|1|1|1|1|1|1
MUTANT 312|1559ms|1|1|1|1|1|1|1
MUTANT 313|1566ms|1|1|1|1|1|1|1
MUTANT 314|1600ms|1|1|1|1|1|1|1
MUTANT 315|1410ms|1|1|1|1|1|1|1
MUTANT 316|1425ms|1|1|1|1|1|1|1
MUTANT 317|1432ms|1|1|1|1|1|1|1
MUTANT 318|1424ms|1|1|1|1|1|1|1
MUTANT 319|1422ms|1|1|1|1|1|1|1
MUTANT 320|1488ms|1|1|1|1|1|1|1
MUTANT 321|1496ms|1|1|1|1|1|1|1
MUTANT 322|1591ms|1|1|1|1|1|1|1
MUTANT 323|1511ms|1|1|1|1|1|1|1
MUTANT 324|1491ms|1|1|1|1|1|1|1
MUTANT 325|1703ms|1|1|1|1|1|1|1
MUTANT 326|1776ms|1|1|1|1|1|1|1
MUTANT 327|1686ms|1|1|1|1|1|1|1
MUTANT 328|1626ms|1|1|1|1|1|1|1
MUTANT 329|1519ms|1|1|1|1|1|1|1
MUTANT 330|1514ms|1|1|1|1|1|1|1
MUTANT 331|1502ms|1|1|1|1|1|1|1
MUTANT 332|1451ms|1|1|1|1|1|1|1
MUTANT 333|1438ms|1|1|1|1|1|1|1
MUTANT 334|1426ms|1|1|1|1|1|1|1
MUTANT 335|1410ms|1|1|1|1|1|1|1
MUTANT 336|1439ms|1|1|1|1|1|1|1
MUTANT 337|1527ms|1|1|1|1|1|1|1
MUTANT 338|1421ms|1|1|1|1|1|1|1
MUTANT 339|1429ms|1|1|1|1|1|1|1
MUTANT 340|1411ms|1|1|1|1|1|1|1
MUTANT 341|1622ms|1|1|1|1|1|1|1
MUTANT 342|1562ms|1|1|1|1|1|1|1
MUTANT 344|1555ms|1|1|1|1|1|1|1
MUTANT 343|1683ms|1|1|1|1|1|1|1
MUTANT 345|1535ms|1|1|1|1|1|1|1
MUTANT 346|1493ms|1|1|1|1|1|1|1
MUTANT 347|1485ms|1|1|1|1|1|1|1
MUTANT 348|1485ms|1|1|1|1|1|1|1
MUTANT 350|1389ms|1|1|1|1|1|1|1
MUTANT 349|1551ms|1|1|1|1|1|1|1
MUTANT 351|1548ms|1|1|1|1|1|1|1
MUTANT 352|1522ms|1|1|1|1|1|1|1
MUTANT 353|1604ms|1|1|1|1|1|1|1
MUTANT 354|1571ms|1|1|1|1|1|1|1
MUTANT 355|1543ms|1|1|1|1|1|1|1
MUTANT 356|1477ms|1|1|1|1|1|1|1
MUTANT 357|1646ms|1|1|1|1|1|1|1
MUTANT 358|1610ms|1|1|1|1|1|1|1
MUTANT 360|1553ms|1|1|1|1|1|1|1
MUTANT 359|1587ms|1|1|1|1|1|1|1
MUTANT 362|1364ms|1|1|1|1|1|1|1
MUTANT 361|1456ms|1|1|1|1|1|1|1
MUTANT 363|1402ms|1|1|1|1|1|1|1
MUTANT 364|1441ms|1|1|1|1|1|1|1
MUTANT 366|1367ms|1|1|1|1|1|1|1
MUTANT 365|1433ms|1|1|1|1|1|1|1
MUTANT 367|1454ms|1|1|1|1|1|1|1
MUTANT 368|1511ms|1|1|1|1|1|1|1
MUTANT 370|1454ms|1|1|1|1|1|1|1
MUTANT 369|1530ms|1|1|1|1|1|1|1
MUTANT 371|1671ms|1|1|1|1|1|1|1
MUTANT 372|1653ms|1|1|1|1|1|1|1
MUTANT 373|1486ms|1|1|1|1|1|1|1
MUTANT 374|1566ms|1|1|1|1|1|1|1
MUTANT 375|1465ms|1|1|1|1|1|1|1
MUTANT 376|1482ms|1|1|1|1|1|1|1
MUTANT 377|1425ms|1|1|1|1|1|1|1
MUTANT 378|1445ms|1|1|1|1|1|1|1
MUTANT 379|1425ms|1|1|1|1|1|1|1
MUTANT 380|1419ms|1|1|1|1|1|1|1
MUTANT 382|1366ms|1|1|1|1|1|1|1
MUTANT 381|1488ms|1|1|1|1|1|1|1
MUTANT 383|1417ms|1|1|1|1|1|1|1
MUTANT 384|1391ms|1|1|1|1|1|1|1
MUTANT 386|1544ms|1|1|1|1|1|1|1
MUTANT 385|1563ms|1|1|1|1|1|1|1
MUTANT 388|1593ms|1|1|1|1|1|1|1
MUTANT 387|1674ms|1|1|1|1|1|1|1
MUTANT 389|1417ms|1|1|1|1|1|1|1
MUTANT 390|1512ms|1|1|1|1|1|1|1
MUTANT 391|1423ms|1|1|1|1|1|1|1
MUTANT 392|1475ms|1|1|1|1|1|1|1
MUTANT 393|1373ms|1|1|1|1|1|1|1
MUTANT 394|1417ms|1|1|1|1|1|1|1
MUTANT 395|1408ms|1|1|1|1|1|1|1
MUTANT 396|1434ms|1|1|1|1|1|1|1
MUTANT 397|1402ms|1|1|1|1|1|1|1
MUTANT 398|1419ms|1|1|1|1|1|1|1
MUTANT 399|1412ms|1|1|1|1|1|1|1
MUTANT 400|1411ms|1|1|1|1|1|1|1
MUTANT 401|1587ms|1|1|1|1|1|1|1
MUTANT 402|1657ms|1|1|1|1|1|1|1
MUTANT 403|1593ms|1|1|1|1|1|1|1
MUTANT 404|1619ms|1|1|1|1|1|1|1
MUTANT 405|1494ms|1|1|1|1|1|1|1
MUTANT 406|1485ms|1|1|1|1|1|1|1
MUTANT 407|1443ms|1|1|1|1|1|1|1
MUTANT 408|1482ms|1|1|1|1|1|1|1
MUTANT 409|1457ms|1|1|1|1|1|1|1
MUTANT 410|1353ms|1|1|1|1|1|1|1
MUTANT 411|1375ms|1|1|1|1|1|1|1
MUTANT 412|1394ms|1|1|1|1|1|1|1
MUTANT 413|1443ms|1|1|1|1|1|1|1
MUTANT 414|1416ms|1|1|1|1|1|1|1
MUTANT 415|1451ms|1|1|1|1|1|1|1
MUTANT 416|1344ms|1|1|1|1|1|1|1
MUTANT 417|1001ms|1|1|1|1|1|1|1
MUTANT 418|1307ms|1|1|1|1|1|1|1
MUTANT 419|1336ms|1|1|1|1|1|1|1
MUTANT 420|1353ms|1|1|1|1|1|1|1
MUTANT 421|1433ms|1|1|1|1|1|1|1
MUTANT 422|1371ms|1|1|0|1|1|1|1
MUTANT 423|1356ms|1|1|0|1|1|1|1
MUTANT 424|1390ms|1|1|1|1|1|1|1
MUTANT 425|1560ms|1|1|1|1|1|1|1
MUTANT 426|1381ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 427|1417ms|0|0|0|0|0|0|0
MUTANT 428|1420ms|0|0|0|0|0|0|0
MUTANT 430|1576ms|1|1|1|1|1|1|1
MUTANT 431|1531ms|1|1|1|1|1|1|1
MUTANT 434|1229ms|1|1|1|1|1|1|1
MUTANT 433|1245ms|1|0|0|1|1|1|1
MUTANT 436|1334ms|1|1|1|1|1|1|1
MUTANT 435|1422ms|1|1|0|0|0|0|0
MUTANT 437|1508ms|1|1|1|1|1|1|1
MUTANT 438|1405ms|1|1|1|1|1|1|1
MUTANT 439|1600ms|1|1|1|1|1|1|1
MUTANT 440|1426ms|1|1|1|1|1|1|1
MUTANT 441|1649ms|1|1|1|1|1|1|1
MUTANT 442|1605ms|1|1|1|1|0|0|0
MUTANT 443|1569ms|1|1|1|1|0|0|0
MUTANT 444|1582ms|1|1|1|1|1|1|1
MUTANT 445|1538ms|1|1|1|1|1|1|1
MUTANT 446|1407ms|1|1|0|1|1|1|1
MUTANT 447|1440ms|1|1|0|1|1|1|1
MUTANT 448|1442ms|1|1|1|1|1|1|1
MUTANT 449|1453ms|1|1|1|1|1|1|1
MUTANT 450|1480ms|1|1|1|1|1|1|1
MUTANT 451|1421ms|1|1|1|1|1|1|1
MUTANT 452|1438ms|1|1|1|1|1|1|1
MUTANT 453|1430ms|1|1|1|0|1|1|1
MUTANT 454|1417ms|1|1|1|1|1|1|1
MUTANT 455|1427ms|1|1|1|1|0|0|0
MUTANT 456|1417ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 457|1683ms|1|1|0|1|1|1|1
MUTANT 458|1596ms|1|1|0|1|1|1|1
MUTANT 459|1615ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 460|1604ms|1|1|0|1|1|1|1
MUTANT 461|1423ms|0|0|0|0|0|0|0
MUTANT 462|1471ms|0|0|0|0|0|0|0
MUTANT 463|1470ms|1|1|1|1|1|1|1
MUTANT 464|1446ms|1|1|1|1|1|1|1
MUTANT 465|1408ms|1|1|1|1|1|1|1
MUTANT 466|1478ms|1|1|1|1|1|1|1
MUTANT 467|1469ms|1|1|1|1|1|1|1
MUTANT 468|1480ms|1|1|1|1|1|1|1
MUTANT 469|1422ms|1|1|1|1|1|1|1
MUTANT 470|1463ms|1|1|1|1|1|1|1
MUTANT 471|1508ms|1|1|1|1|1|1|1
MUTANT 472|1601ms|1|1|1|1|1|1|1
MUTANT 473|1588ms|1|1|1|1|1|1|1
MUTANT 474|1623ms|1|1|1|1|1|1|1
MUTANT 475|1518ms|1|1|1|1|1|1|1
MUTANT 476|1477ms|1|1|1|1|1|1|1
MUTANT 477|1398ms|1|1|1|1|1|1|1
MUTANT 478|1497ms|1|1|1|1|1|1|1
MUTANT 479|1492ms|1|1|1|1|1|1|1
MUTANT 480|1474ms|1|1|1|1|1|1|1
MUTANT 481|1416ms|1|1|1|1|1|1|1
MUTANT 482|1397ms|1|1|1|1|1|1|1
MUTANT 483|1401ms|1|1|1|1|1|1|1
MUTANT 484|1415ms|1|1|1|1|1|1|1
MUTANT 485|1449ms|1|1|1|1|1|1|1
MUTANT 486|1472ms|1|1|1|1|1|1|1
MUTANT 487|1625ms|1|1|1|1|1|1|1
MUTANT 488|1656ms|1|1|1|1|1|1|1
MUTANT 489|1530ms|1|1|1|1|1|1|1
MUTANT 490|1644ms|0|1|1|0|1|1|1
MUTANT 491|1475ms|0|1|1|0|1|1|1
MUTANT 492|1508ms|0|1|1|0|1|1|1
MUTANT 493|1481ms|0|1|1|0|1|1|1
MUTANT 494|1449ms|1|1|1|1|1|1|1
MUTANT 495|1452ms|1|1|1|1|1|1|1
MUTANT 496|1408ms|1|1|1|1|1|1|1
MUTANT 497|1385ms|1|1|1|1|1|1|1
MUTANT 498|1408ms|1|1|1|1|1|1|1
MUTANT 499|1390ms|1|1|1|1|1|1|1
MUTANT 500|1441ms|1|1|1|1|1|1|1
MUTANT 501|1411ms|1|1|1|1|1|1|1
MUTANT 502|1439ms|1|1|1|1|1|1|1
MUTANT 503|1418ms|1|1|1|1|1|1|1
MUTANT 504|1404ms|1|1|0|1|1|1|1
MUTANT 505|1464ms|1|1|0|1|1|1|1
MUTANT 506|1453ms|1|1|1|1|1|1|1
MUTANT 507|1470ms|1|1|1|1|1|1|1
MUTANT 508|1471ms|1|1|1|1|1|1|1
MUTANT 509|1435ms|1|1|1|1|1|1|1
MUTANT 510|1441ms|1|1|1|1|1|1|1
MUTANT 511|1426ms|1|1|1|1|1|1|1
