mutant-id|timeToExecute|0-passes a basic sanity check|1-allows namespaces to be a non-string value|2-honors global debug namespace enable calls|3-uses custom log function|4-should extend namespace|5-should extend namespace with custom delimiter|6-should extend namespace with empty delimiter
MUTANT 129|1374ms|1|1|1|1|1|1|1
MUTANT 130|1383ms|1|1|1|1|1|1|1
MUTANT 131|1372ms|1|1|1|1|1|1|1
MUTANT 132|1411ms|1|1|1|1|1|1|1
MUTANT 133|1451ms|1|1|1|1|1|1|1
MUTANT 134|1435ms|1|1|1|1|1|1|1
MUTANT 135|1454ms|1|1|1|1|1|1|1
MUTANT 136|1409ms|1|1|1|1|1|1|1
MUTANT 137|1429ms|1|1|1|1|1|1|1
MUTANT 138|1434ms|1|1|1|1|1|1|1
MUTANT 139|1405ms|1|1|1|1|1|1|1
MUTANT 140|1367ms|1|1|1|1|1|1|1
MUTANT 141|1407ms|1|1|1|1|1|1|1
MUTANT 142|1383ms|1|1|1|1|1|1|1
MUTANT 143|1369ms|1|1|1|1|1|1|1
MUTANT 144|1348ms|1|1|1|1|1|1|1
MUTANT 146|1362ms|1|1|1|1|1|1|1
MUTANT 145|1452ms|1|1|1|1|1|1|1
MUTANT 147|1399ms|1|1|1|1|1|1|1
MUTANT 148|1375ms|1|1|1|1|1|1|1
MUTANT 149|1402ms|1|1|1|1|1|1|1
MUTANT 150|1405ms|1|1|1|1|1|1|1
MUTANT 151|1443ms|1|1|1|1|1|1|1
MUTANT 152|1382ms|1|1|1|1|1|1|1
MUTANT 153|1351ms|1|1|1|1|1|1|1
MUTANT 154|1411ms|1|1|1|1|1|1|1
MUTANT 155|1433ms|1|1|1|1|1|1|1
MUTANT 156|1379ms|1|1|1|1|1|1|1
MUTANT 157|1384ms|1|1|1|1|1|1|1
MUTANT 158|1346ms|1|1|1|1|1|1|1
MUTANT 159|1407ms|1|1|1|1|1|1|1
MUTANT 160|1419ms|1|1|1|1|1|1|1
MUTANT 161|1360ms|1|1|1|1|1|1|1
MUTANT 162|1369ms|1|1|1|1|1|1|1
MUTANT 163|1451ms|1|1|1|1|1|1|1
MUTANT 164|1398ms|1|1|1|1|1|1|1
MUTANT 165|1421ms|1|1|1|1|1|1|1
MUTANT 166|1416ms|1|1|1|1|1|1|1
MUTANT 167|1430ms|1|1|1|1|1|1|1
MUTANT 168|1449ms|1|1|1|1|1|1|1
MUTANT 170|1326ms|1|1|1|1|1|1|1
MUTANT 169|1376ms|1|1|1|1|1|1|1
MUTANT 171|1385ms|1|1|1|1|1|1|1
MUTANT 172|1386ms|1|1|1|1|1|1|1
MUTANT 174|1333ms|1|1|1|1|1|1|1
MUTANT 173|1360ms|1|1|1|1|1|1|1
MUTANT 175|1391ms|1|1|1|1|1|1|1
MUTANT 176|1383ms|1|1|1|1|1|1|1
MUTANT 177|1390ms|1|1|1|1|1|1|1
MUTANT 178|1387ms|1|1|1|1|1|1|1
MUTANT 179|1537ms|1|1|1|1|1|1|1
MUTANT 180|1491ms|1|1|1|1|1|1|1
MUTANT 182|1438ms|1|1|1|1|1|1|1
MUTANT 181|1466ms|1|1|1|1|1|1|1
MUTANT 183|1481ms|1|1|1|1|1|1|1
MUTANT 184|1495ms|1|1|1|1|1|1|1
MUTANT 185|1364ms|1|1|1|1|1|1|1
MUTANT 186|1363ms|1|1|1|1|1|1|1
MUTANT 187|1391ms|1|1|1|1|1|1|1
MUTANT 188|1350ms|1|1|1|1|1|1|1
MUTANT 189|1320ms|1|1|1|1|1|1|1
MUTANT 190|1331ms|1|1|1|1|1|1|1
MUTANT 192|1303ms|1|1|1|1|1|1|1
MUTANT 191|1438ms|1|1|1|1|1|1|1
MUTANT 194|1389ms|1|1|1|1|1|1|1
MUTANT 193|1409ms|1|1|1|1|1|1|1
MUTANT 196|1344ms|1|1|1|1|1|1|1
MUTANT 195|1454ms|1|1|1|1|1|1|1
MUTANT 198|1316ms|1|1|1|1|1|1|1
MUTANT 197|1347ms|1|1|1|1|1|1|1
MUTANT 199|1349ms|1|1|1|1|1|1|1
MUTANT 200|1367ms|1|1|1|1|1|1|1
MUTANT 202|1328ms|1|1|1|1|1|1|1
MUTANT 201|1424ms|1|1|1|1|1|1|1
MUTANT 203|1369ms|1|1|1|1|1|1|1
MUTANT 204|1368ms|1|1|1|1|1|1|1
MUTANT 205|1342ms|1|1|1|1|1|1|1
MUTANT 206|1367ms|1|1|1|1|1|1|1
MUTANT 207|1341ms|1|1|1|1|1|1|1
MUTANT 208|1413ms|1|1|1|1|1|1|1
MUTANT 209|1372ms|1|1|1|1|1|1|1
MUTANT 210|1365ms|1|1|1|1|1|1|1
MUTANT 211|1385ms|1|1|1|1|1|1|1
MUTANT 212|1370ms|1|1|1|1|1|1|1
MUTANT 213|1396ms|1|1|1|1|1|1|1
MUTANT 214|1339ms|1|1|1|1|1|1|1
MUTANT 215|1421ms|1|1|1|1|1|1|1
MUTANT 216|1374ms|1|1|1|1|1|1|1
MUTANT 217|1338ms|1|1|1|1|1|1|1
MUTANT 218|1348ms|1|1|1|1|1|1|1
MUTANT 219|1434ms|1|1|1|1|1|1|1
MUTANT 220|1397ms|1|1|1|1|1|1|1
MUTANT 221|1373ms|1|1|1|1|1|1|1
MUTANT 222|1332ms|1|1|1|1|1|1|1
MUTANT 223|1392ms|1|1|1|1|1|1|1
MUTANT 224|1410ms|1|1|1|1|1|1|1
MUTANT 225|1323ms|1|1|1|1|1|1|1
MUTANT 226|1331ms|1|1|1|1|1|1|1
MUTANT 227|1356ms|1|1|1|1|1|1|1
MUTANT 228|1368ms|1|1|1|1|1|1|1
MUTANT 229|1370ms|1|1|1|1|1|1|1
MUTANT 230|1360ms|1|1|1|1|1|1|1
MUTANT 231|1375ms|1|1|1|1|1|1|1
MUTANT 232|1378ms|1|1|1|1|1|1|1
MUTANT 233|1370ms|1|1|1|1|1|1|1
MUTANT 234|1419ms|1|1|1|1|1|1|1
MUTANT 235|1334ms|1|1|1|1|1|1|1
MUTANT 236|1403ms|1|1|1|1|1|1|1
MUTANT 237|1383ms|1|1|1|1|1|1|1
MUTANT 238|1387ms|1|1|1|1|1|1|1
MUTANT 239|1381ms|1|1|1|1|1|1|1
MUTANT 240|1432ms|1|1|1|1|1|1|1
MUTANT 241|1406ms|1|1|1|1|1|1|1
MUTANT 242|1442ms|1|1|1|1|1|1|1
MUTANT 243|1389ms|1|1|1|1|1|1|1
MUTANT 244|1444ms|1|1|1|1|1|1|1
MUTANT 245|1368ms|1|1|1|1|1|1|1
MUTANT 246|1387ms|1|1|1|1|1|1|1
MUTANT 247|1383ms|1|1|1|1|1|1|1
MUTANT 248|1368ms|1|1|1|1|1|1|1
MUTANT 249|1377ms|1|1|1|1|1|1|1
MUTANT 250|1358ms|1|1|1|1|1|1|1
MUTANT 251|1380ms|1|1|1|1|1|1|1
MUTANT 252|1402ms|1|1|1|1|1|1|1
MUTANT 253|1396ms|1|1|1|1|1|1|1
MUTANT 254|1354ms|1|1|1|1|1|1|1
MUTANT 255|1342ms|1|1|1|1|1|1|1
MUTANT 256|1348ms|1|1|1|1|1|1|1
MUTANT 258|1339ms|1|1|1|1|1|1|1
MUTANT 257|1442ms|1|1|1|1|1|1|1
MUTANT 259|1372ms|1|1|1|1|1|1|1
MUTANT 260|1381ms|1|1|1|1|1|1|1
MUTANT 261|1401ms|1|1|1|1|1|1|1
MUTANT 262|1387ms|1|1|1|1|1|1|1
MUTANT 263|1387ms|1|1|1|1|1|1|1
MUTANT 264|1481ms|1|1|1|1|1|1|1
MUTANT 266|1334ms|1|1|1|1|1|1|1
MUTANT 265|1410ms|1|1|1|1|1|1|1
MUTANT 267|1343ms|1|1|1|1|1|1|1
MUTANT 268|1365ms|1|1|1|1|1|1|1
MUTANT 270|1357ms|1|1|1|1|1|1|1
MUTANT 269|1408ms|1|1|1|1|1|1|1
MUTANT 271|1444ms|1|1|1|1|1|1|1
MUTANT 273|1392ms|1|1|1|1|1|1|1
MUTANT 272|1515ms|1|1|1|1|1|1|1
MUTANT 274|1436ms|1|1|1|1|1|1|1
MUTANT 275|1365ms|1|1|1|1|1|1|1
MUTANT 276|1306ms|1|1|1|1|1|1|1
MUTANT 277|1338ms|1|1|1|1|1|1|1
MUTANT 278|1349ms|1|1|1|1|1|1|1
MUTANT 279|1377ms|1|1|1|1|1|1|1
MUTANT 280|1398ms|1|1|1|1|1|1|1
MUTANT 281|1366ms|1|1|1|1|1|1|1
MUTANT 282|1415ms|1|1|1|1|1|1|1
MUTANT 283|1317ms|1|1|1|1|1|1|1
MUTANT 284|1310ms|1|1|1|1|1|1|1
MUTANT 285|1393ms|1|1|1|1|1|1|1
MUTANT 286|1393ms|1|1|1|1|1|1|1
MUTANT 287|1432ms|1|1|1|1|1|1|1
MUTANT 288|1426ms|1|1|1|1|1|1|1
MUTANT 289|1393ms|1|1|1|1|1|1|1
MUTANT 290|1349ms|1|1|1|1|1|1|1
MUTANT 291|1515ms|1|1|1|1|1|1|1
MUTANT 292|1434ms|1|1|1|1|1|1|1
MUTANT 293|1416ms|1|1|1|1|1|1|1
MUTANT 294|1422ms|1|1|1|1|1|1|1
MUTANT 295|1430ms|1|1|1|1|1|1|1
MUTANT 296|1391ms|1|1|1|1|1|1|1
MUTANT 297|1417ms|1|1|1|1|1|1|1
MUTANT 298|1399ms|1|1|1|1|1|1|1
MUTANT 299|1525ms|1|1|1|1|1|1|1
MUTANT 302|1460ms|1|1|1|1|1|1|1
MUTANT 300|1572ms|1|1|1|1|1|1|1
MUTANT 301|1525ms|1|1|1|1|1|1|1
MUTANT 303|1917ms|1|1|1|1|1|1|1
MUTANT 304|1735ms|1|1|1|1|1|1|1
MUTANT 306|1689ms|1|1|1|1|1|1|1
MUTANT 305|1905ms|1|1|1|1|1|1|1
MUTANT 307|1418ms|1|1|1|1|1|1|1
MUTANT 309|1429ms|1|1|1|1|1|1|1
MUTANT 308|1541ms|1|1|1|1|1|1|1
MUTANT 310|1467ms|1|1|1|1|1|1|1
MUTANT 311|1441ms|1|1|1|1|1|1|1
MUTANT 312|1423ms|1|1|1|1|1|1|1
MUTANT 313|1436ms|1|1|1|1|1|1|1
MUTANT 314|1445ms|1|1|1|1|1|1|1
MUTANT 316|1576ms|1|1|1|1|1|1|1
MUTANT 315|1690ms|1|1|1|1|1|1|1
MUTANT 317|1573ms|1|1|1|1|1|1|1
MUTANT 318|1557ms|1|1|1|1|1|1|1
MUTANT 319|1401ms|1|1|1|1|1|1|1
MUTANT 320|1438ms|1|1|1|1|1|1|1
MUTANT 321|1414ms|1|1|1|1|1|1|1
MUTANT 322|1414ms|1|1|1|1|1|1|1
MUTANT 323|1521ms|1|1|1|1|1|1|1
MUTANT 324|1487ms|1|1|1|1|1|1|1
MUTANT 325|1514ms|1|1|1|1|1|1|1
MUTANT 326|1528ms|1|1|1|1|1|1|1
MUTANT 327|1479ms|1|1|1|1|1|1|1
MUTANT 328|1477ms|1|1|1|1|1|1|1
MUTANT 329|1507ms|1|1|1|1|1|1|1
MUTANT 330|1526ms|1|1|1|1|1|1|1
MUTANT 332|1638ms|1|1|1|1|1|1|1
MUTANT 331|1697ms|1|1|1|1|1|1|1
MUTANT 333|1647ms|1|1|1|1|1|1|1
MUTANT 334|1764ms|1|1|1|1|1|1|1
MUTANT 335|1438ms|1|1|1|1|1|1|1
MUTANT 336|1453ms|1|1|1|1|1|1|1
MUTANT 337|1402ms|1|1|1|1|1|1|1
MUTANT 338|1506ms|1|1|1|1|1|1|1
MUTANT 339|1439ms|1|1|1|1|1|1|1
MUTANT 340|1450ms|1|1|1|1|1|1|1
MUTANT 341|1441ms|1|1|1|1|1|1|1
MUTANT 342|1430ms|1|1|1|1|1|1|1
MUTANT 343|1440ms|1|1|1|1|1|1|1
MUTANT 344|1439ms|1|1|1|1|1|1|1
MUTANT 345|1485ms|1|1|1|1|1|1|1
MUTANT 346|1581ms|1|1|1|1|1|1|1
MUTANT 347|1594ms|1|1|1|1|1|1|1
MUTANT 348|1555ms|1|1|1|1|1|1|1
MUTANT 349|1635ms|1|1|1|1|1|1|1
MUTANT 350|1588ms|1|1|1|1|1|1|1
MUTANT 351|1448ms|1|1|1|1|1|1|1
MUTANT 352|1495ms|1|1|1|1|1|1|1
MUTANT 353|1479ms|1|1|1|1|1|1|1
MUTANT 354|1403ms|1|1|1|1|1|1|1
MUTANT 355|1378ms|1|1|1|1|1|1|1
MUTANT 356|1361ms|1|1|1|1|1|1|1
MUTANT 357|1402ms|1|1|1|1|1|1|1
MUTANT 358|1444ms|1|1|1|1|1|1|1
MUTANT 359|1444ms|1|1|1|1|1|1|1
MUTANT 360|1442ms|1|1|1|1|1|1|1
MUTANT 361|1598ms|1|1|1|1|1|1|1
MUTANT 362|1651ms|1|1|1|1|1|1|1
MUTANT 363|1540ms|1|1|1|1|1|1|1
MUTANT 364|1573ms|1|1|1|1|1|1|1
MUTANT 365|1498ms|1|1|1|1|1|1|1
MUTANT 366|1454ms|1|1|1|1|1|1|1
MUTANT 367|1410ms|1|1|1|1|1|1|1
MUTANT 368|1399ms|1|1|1|1|1|1|1
MUTANT 369|1416ms|1|1|1|1|1|1|1
MUTANT 370|1408ms|1|1|1|1|1|1|1
MUTANT 371|1422ms|1|1|1|1|1|1|1
MUTANT 372|1461ms|1|1|1|1|1|1|1
MUTANT 373|1426ms|1|1|1|1|1|1|1
MUTANT 374|1417ms|1|1|1|1|1|1|1
MUTANT 375|1442ms|1|1|1|1|1|1|1
MUTANT 376|1448ms|1|1|1|1|1|1|1
MUTANT 377|1447ms|1|1|1|1|1|1|1
MUTANT 378|1400ms|1|1|1|1|1|1|1
MUTANT 379|1439ms|1|1|1|1|1|1|1
MUTANT 380|1469ms|1|1|1|1|1|1|1
MUTANT 381|1422ms|1|1|1|1|1|1|1
MUTANT 382|1438ms|1|1|1|1|1|1|1
MUTANT 383|1449ms|1|1|1|1|1|1|1
MUTANT 384|1414ms|1|1|1|1|1|1|1
MUTANT 385|1440ms|1|1|1|1|1|1|1
MUTANT 386|1447ms|1|1|1|1|1|1|1
MUTANT 387|1428ms|1|1|1|1|1|1|1
MUTANT 388|1407ms|1|1|1|1|1|1|1
MUTANT 389|1450ms|1|1|1|1|1|1|1
MUTANT 390|1463ms|1|1|1|1|1|1|1
MUTANT 391|1449ms|1|1|1|1|1|1|1
MUTANT 392|1546ms|1|1|1|1|1|1|1
MUTANT 393|1509ms|1|1|1|1|1|1|1
MUTANT 394|1531ms|1|1|1|1|1|1|1
MUTANT 395|1734ms|1|1|1|1|1|1|1
MUTANT 396|1715ms|1|1|1|1|1|1|1
MUTANT 397|1787ms|1|1|1|1|1|1|1
MUTANT 398|1690ms|1|1|1|1|1|1|1
MUTANT 399|1748ms|1|1|1|1|1|1|1
MUTANT 400|1885ms|1|1|1|1|1|1|1
MUTANT 401|1737ms|1|1|1|1|1|1|1
MUTANT 402|1734ms|1|1|1|1|1|1|1
MUTANT 403|1461ms|1|1|1|1|1|1|1
MUTANT 404|1563ms|1|1|1|1|1|1|1
MUTANT 405|1427ms|1|1|1|1|1|1|1
MUTANT 406|1500ms|1|1|1|1|1|1|1
MUTANT 407|1446ms|1|1|1|1|1|1|1
MUTANT 408|1444ms|1|1|1|1|1|1|1
MUTANT 409|1427ms|1|1|1|1|1|1|1
MUTANT 410|1425ms|1|1|1|1|1|1|1
MUTANT 411|1466ms|1|1|1|1|1|1|1
MUTANT 412|1383ms|1|1|1|1|1|1|1
MUTANT 413|1448ms|1|1|1|1|1|1|1
MUTANT 414|1397ms|1|1|1|1|1|1|1
MUTANT 415|1331ms|1|1|1|1|1|1|1
MUTANT 416|1214ms|1|1|1|1|1|1|1
MUTANT 417|1190ms|1|1|1|1|1|1|1
MUTANT 418|1394ms|1|1|1|1|1|1|1
MUTANT 420|1393ms|1|1|1|1|1|1|1
MUTANT 419|1417ms|1|1|1|1|1|1|1
MUTANT 421|1448ms|1|1|1|1|1|1|1
MUTANT 422|1687ms|1|1|0|1|1|1|1
MUTANT 423|1686ms|1|1|0|1|1|1|1
MUTANT 424|1711ms|1|1|1|1|1|1|1
MUTANT 425|1691ms|1|1|1|1|1|1|1
MUTANT 426|1434ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 428|1416ms|0|0|0|0|0|0|0
MUTANT 427|1467ms|0|0|0|0|0|0|0
MUTANT 430|1309ms|1|1|1|1|1|1|1
MUTANT 431|1302ms|1|1|1|1|1|1|1
MUTANT 433|1426ms|1|0|0|1|1|1|1
MUTANT 434|1408ms|1|1|1|1|1|1|1
MUTANT 436|1565ms|1|1|1|1|1|1|1
MUTANT 435|1581ms|1|1|0|0|0|0|0
MUTANT 437|1405ms|1|1|1|1|1|1|1
MUTANT 438|1416ms|1|1|1|1|1|1|1
MUTANT 439|1466ms|1|1|1|1|1|1|1
MUTANT 440|1509ms|1|1|1|1|1|1|1
MUTANT 441|1538ms|1|1|1|1|1|1|1
MUTANT 442|1832ms|1|1|1|1|0|0|0
MUTANT 443|1813ms|1|1|1|1|0|0|0
MUTANT 444|1723ms|1|1|1|1|1|1|1
MUTANT 445|1627ms|1|1|1|1|1|1|1
MUTANT 447|1440ms|1|1|0|1|1|1|1
MUTANT 446|1561ms|1|1|0|1|1|1|1
MUTANT 449|1468ms|1|1|1|1|1|1|1
MUTANT 448|1538ms|1|1|1|1|1|1|1
MUTANT 450|1468ms|1|1|1|1|1|1|1
MUTANT 451|1466ms|1|1|1|1|1|1|1
MUTANT 452|1445ms|1|1|1|1|1|1|1
MUTANT 453|1429ms|1|1|1|0|1|1|1
MUTANT 454|1433ms|1|1|1|1|1|1|1
MUTANT 455|1456ms|1|1|1|1|0|0|0
MUTANT 456|1463ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 457|1440ms|1|1|0|1|1|1|1
MUTANT 458|1417ms|1|1|0|1|1|1|1
MUTANT 459|1467ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 461|1356ms|0|0|0|0|0|0|0
MUTANT 460|1448ms|1|1|0|1|1|1|1
MUTANT 462|1415ms|0|0|0|0|0|0|0
MUTANT 463|1479ms|1|1|1|1|1|1|1
MUTANT 464|1452ms|1|1|1|1|1|1|1
MUTANT 465|1458ms|1|1|1|1|1|1|1
MUTANT 466|1409ms|1|1|1|1|1|1|1
MUTANT 467|1478ms|1|1|1|1|1|1|1
MUTANT 468|1384ms|1|1|1|1|1|1|1
MUTANT 469|1416ms|1|1|1|1|1|1|1
MUTANT 470|1450ms|1|1|1|1|1|1|1
MUTANT 471|1402ms|1|1|1|1|1|1|1
MUTANT 472|1397ms|1|1|1|1|1|1|1
MUTANT 473|1439ms|1|1|1|1|1|1|1
MUTANT 474|1446ms|1|1|1|1|1|1|1
MUTANT 476|1407ms|1|1|1|1|1|1|1
MUTANT 475|1445ms|1|1|1|1|1|1|1
MUTANT 477|1422ms|1|1|1|1|1|1|1
MUTANT 478|1509ms|0|1|1|0|1|1|1
MUTANT 479|1505ms|1|1|1|1|1|1|1
MUTANT 480|1498ms|1|1|1|1|1|1|1
MUTANT 481|1500ms|1|1|1|1|1|1|1
MUTANT 482|1715ms|1|1|1|1|1|1|1
MUTANT 484|1521ms|1|1|1|1|1|1|1
MUTANT 483|1571ms|1|1|1|1|1|1|1
MUTANT 485|1867ms|1|1|1|1|1|1|1
MUTANT 486|1567ms|1|1|1|1|1|1|1
MUTANT 487|1539ms|1|1|1|1|1|1|1
MUTANT 488|1643ms|1|1|1|1|1|1|1
MUTANT 489|1535ms|1|1|1|1|1|1|1
MUTANT 491|1477ms|0|1|1|0|1|1|1
MUTANT 490|1495ms|1|1|1|1|1|1|1
MUTANT 492|1804ms|0|1|1|0|1|1|1
MUTANT 493|1685ms|0|1|1|0|1|1|1
MUTANT 495|1440ms|1|1|1|1|1|1|1
MUTANT 494|1466ms|1|1|1|1|1|1|1
MUTANT 496|1569ms|1|1|1|1|1|1|1
MUTANT 497|1460ms|1|1|1|1|1|1|1
MUTANT 498|1469ms|1|1|1|1|1|1|1
MUTANT 499|1500ms|1|1|1|1|1|1|1
MUTANT 500|1532ms|1|1|1|1|1|1|1
MUTANT 501|1605ms|1|1|1|1|1|1|1
MUTANT 503|1468ms|1|1|1|1|1|1|1
MUTANT 502|1527ms|1|1|1|1|1|1|1
MUTANT 504|1446ms|1|1|0|1|1|1|1
MUTANT 505|1458ms|1|1|0|1|1|1|1
MUTANT 507|1376ms|1|1|1|1|1|1|1
MUTANT 506|1485ms|1|1|1|1|1|1|1
MUTANT 508|1395ms|1|1|1|1|1|1|1
MUTANT 509|1443ms|1|1|1|1|1|1|1
MUTANT 510|1368ms|1|1|1|1|1|1|1
MUTANT 511|1476ms|1|1|1|1|1|1|1
