mutant-id|timeToExecute|0-passes a basic sanity check|1-allows namespaces to be a non-string value|2-honors global debug namespace enable calls|3-uses custom log function|4-should extend namespace|5-should extend namespace with custom delimiter|6-should extend namespace with empty delimiter
MUTANT 498|2004ms|1|1|1|1|1|1|1
MUTANT 499|1968ms|1|1|1|1|0|0|0
MUTANT 500|1769ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 501|1724ms|1|1|0|1|1|1|1
MUTANT 502|1795ms|1|1|0|1|1|1|1
MUTANT 503|1959ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 505|1912ms|0|0|0|0|0|0|0
MUTANT 504|1996ms|1|1|0|1|1|1|1
MUTANT 506|1892ms|0|0|0|0|0|0|0
MUTANT 507|1981ms|1|1|1|1|1|1|1
MUTANT 508|1874ms|1|1|1|1|1|1|1
MUTANT 509|1927ms|1|1|1|1|1|1|1
MUTANT 510|2135ms|1|1|1|1|1|1|1
MUTANT 511|2028ms|1|1|1|1|1|1|1
MUTANT 512|1941ms|1|1|1|1|1|1|1
MUTANT 513|1920ms|1|1|1|1|1|1|1
MUTANT 514|1972ms|1|1|1|1|1|1|1
MUTANT 515|1903ms|1|1|1|1|1|1|1
MUTANT 517|1724ms|1|1|1|1|1|1|1
MUTANT 516|1845ms|1|1|1|1|1|1|1
MUTANT 518|1823ms|1|1|1|1|1|1|1
MUTANT 519|1775ms|1|1|1|1|1|1|1
MUTANT 520|2142ms|1|1|1|1|1|1|1
MUTANT 521|2161ms|1|1|1|1|1|1|1
MUTANT 522|2104ms|1|1|1|1|1|1|1
MUTANT 523|2107ms|1|1|1|1|1|1|1
MUTANT 524|1870ms|1|1|1|1|1|1|1
MUTANT 525|2119ms|0|1|1|0|1|1|1
MUTANT 526|1885ms|1|1|1|1|1|1|1
MUTANT 527|1923ms|1|1|1|1|1|1|1
MUTANT 528|1799ms|1|1|1|1|1|1|1
MUTANT 530|1803ms|1|1|1|1|1|1|1
MUTANT 529|1895ms|1|1|1|1|1|1|1
MUTANT 531|1862ms|1|1|1|1|1|1|1
MUTANT 533|1895ms|1|1|1|1|1|1|1
MUTANT 534|1843ms|1|1|1|1|1|1|1
MUTANT 532|2280ms|1|1|1|1|1|1|1
MUTANT 535|1801ms|1|1|1|1|1|1|1
MUTANT 536|1701ms|1|1|1|1|1|1|1
MUTANT 538|1743ms|0|1|1|0|1|1|1
MUTANT 539|1704ms|0|1|1|0|1|1|1
MUTANT 537|1915ms|0|1|1|0|1|1|1
MUTANT 541|1690ms|1|1|1|1|1|1|1
MUTANT 540|1781ms|0|1|1|0|1|1|1
MUTANT 542|1808ms|1|1|1|1|1|1|1
MUTANT 543|2109ms|1|1|1|1|1|1|1
MUTANT 545|2053ms|1|1|1|1|1|1|1
MUTANT 544|2150ms|1|1|1|1|1|1|1
MUTANT 546|2163ms|1|1|1|1|1|1|1
MUTANT 547|1937ms|1|1|1|1|1|1|1
MUTANT 548|1848ms|1|1|1|1|1|1|1
MUTANT 549|1794ms|1|1|1|1|1|1|1
MUTANT 550|1883ms|1|1|1|1|1|1|1
MUTANT 551|1872ms|1|1|0|1|1|1|1
MUTANT 552|1766ms|1|1|0|1|1|1|1
MUTANT 553|1842ms|1|1|1|1|1|1|1
MUTANT 554|1860ms|1|1|1|1|1|1|1
MUTANT 555|1893ms|1|1|1|1|1|1|1
MUTANT 557|2018ms|1|1|1|1|1|1|1
MUTANT 556|2117ms|1|1|1|1|1|1|1
MUTANT 558|2176ms|1|1|1|1|1|1|1
MUTANT 559|1976ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 560|1790ms|1|1|1|1|1|1|1
MUTANT 561|1794ms|1|1|1|1|1|1|1
MUTANT 562|1832ms|1|1|1|1|1|1|1
MUTANT 563|1867ms|1|1|1|1|1|1|1
MUTANT 565|1788ms|0|0|0|0|0|0|0
MUTANT 564|1837ms|1|1|1|1|1|1|1
MUTANT 566|1832ms|1|1|1|1|1|1|1
MUTANT 567|1844ms|1|1|1|1|1|1|1
MUTANT 568|1975ms|0|0|0|0|0|0|0
MUTANT 569|2010ms|1|1|0|1|1|1|1
MUTANT 570|2114ms|1|1|0|1|1|1|1
MUTANT 571|2071ms|1|1|1|1|1|1|1
MUTANT 573|1730ms|1|1|1|1|1|1|1
MUTANT 572|1831ms|1|1|1|1|1|1|1
MUTANT 574|1877ms|1|1|1|1|1|1|1
MUTANT 575|1842ms|1|1|1|1|1|1|1
MUTANT 577|1786ms|1|1|1|1|1|1|1
MUTANT 576|1831ms|1|1|1|1|1|1|1
MUTANT 578|1697ms|1|1|1|0|1|1|1
MUTANT 579|1801ms|1|1|1|1|1|1|1
MUTANT 580|2050ms|1|1|1|1|1|1|1
MUTANT 581|2075ms|1|1|1|1|1|0|0
MUTANT 582|2054ms|1|1|1|1|0|1|1
MUTANT 583|2032ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 584|1777ms|1|1|0|1|1|1|1
MUTANT 585|1833ms|1|1|0|1|1|1|1
MUTANT 586|1943ms|1|1|1|1|1|1|1
MUTANT 587|1994ms|1|1|0|1|1|1|1
MUTANT 588|1850ms|1|1|1|1|1|1|1
MUTANT 589|1824ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 590|1867ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 591|1868ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 593|1967ms|1|1|1|1|1|1|1
MUTANT 592|2106ms|1|1|1|1|1|1|1
MUTANT 594|1962ms|1|1|1|1|1|1|1
MUTANT 595|2006ms|1|1|1|1|1|1|1
MUTANT 596|1839ms|1|1|1|1|1|1|1
MUTANT 597|1862ms|1|1|1|1|1|1|1
MUTANT 598|1958ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 599|1925ms|1|1|1|0|1|1|1
MUTANT 600|1857ms|1|1|1|1|1|1|1
MUTANT 601|1848ms|1|1|1|1|1|1|1
MUTANT 602|1850ms|1|1|1|1|1|1|1
MUTANT 603|1814ms|0|1|1|0|1|1|1
MUTANT 604|2071ms|0|1|1|0|1|1|1
MUTANT 605|2105ms|1|1|1|1|1|1|1
MUTANT 606|2059ms|1|1|1|1|1|1|1
MUTANT 607|2067ms|0|0|0|0|0|0|0
MUTANT 608|1785ms|0|0|0|0|0|0|0
MUTANT 609|1889ms|0|0|0|0|0|0|0
MUTANT 610|1887ms|1|1|1|1|1|1|1
MUTANT 611|1897ms|1|1|1|1|1|1|1
MUTANT 612|1878ms|1|1|1|1|1|1|1
MUTANT 613|1888ms|1|1|1|1|1|1|1
MUTANT 614|1773ms|1|1|1|1|0|0|0
MUTANT 615|1838ms|1|1|1|1|1|1|1
MUTANT 616|2107ms|1|1|1|1|1|1|1
MUTANT 617|2069ms|1|1|1|1|1|1|1
MUTANT 618|2072ms|1|1|1|1|1|1|1
MUTANT 619|2119ms|1|1|1|1|1|1|1
MUTANT 620|1840ms|1|1|1|1|1|1|1
MUTANT 621|1809ms|1|1|0|1|1|1|1
MUTANT 622|1904ms|1|0|0|1|1|1|1
MUTANT 623|1904ms|1|1|1|1|1|1|1
MUTANT 624|1954ms|1|1|1|1|1|1|1
MUTANT 625|1880ms|1|1|0|1|1|1|1
MUTANT 626|1824ms|1|1|1|1|1|1|1
MUTANT 627|1902ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 628|2029ms|0|0|0|0|0|0|0
MUTANT 629|1948ms|0|0|0|0|0|0|0
MUTANT 630|2118ms|1|1|1|1|0|0|0
MUTANT 631|2206ms|1|1|1|1|1|0|0
MUTANT 632|1864ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 633|1876ms|0|0|0|0|0|0|0
MUTANT 634|1881ms|0|1|1|0|1|1|1
MUTANT 635|1811ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 636|1708ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 637|1771ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 638|1815ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 639|1944ms|0|0|0|0|0|0|0
MUTANT 640|2084ms|1|1|1|1|1|1|1
MUTANT 641|2068ms|0|0|0|0|0|0|0
MUTANT 642|2116ms|0|0|0|0|0|0|0
MUTANT 643|1828ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 644|1845ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 645|1886ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 646|1867ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 647|1932ms|1|1|1|1|1|1|1
MUTANT 648|1829ms|1|1|1|1|1|1|1
MUTANT 649|1856ms|0|1|1|0|1|1|1
MUTANT 650|1999ms|1|1|1|1|1|1|1
MUTANT 651|2113ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 652|2415ms|0|0|0|0|0|0|0
MUTANT 653|2484ms|1|1|1|1|1|1|1
MUTANT 654|2462ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 655|2240ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 656|2014ms|1|1|1|1|1|1|1
MUTANT 657|2106ms|1|1|1|1|1|1|1
MUTANT 658|1860ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 659|1943ms|0|0|0|0|0|0|0
MUTANT 660|1817ms|1|1|1|1|1|1|1
MUTANT 661|1823ms|1|1|1|1|1|1|1
MUTANT 662|1810ms|1|1|1|1|1|1|1
MUTANT 663|1841ms|1|1|1|1|1|1|1
MUTANT 664|2012ms|0|1|1|0|1|1|1
MUTANT 665|2068ms|1|1|1|1|1|1|1
MUTANT 666|2015ms|1|1|1|1|1|1|1
MUTANT 667|1952ms|0|1|1|0|1|1|1
MUTANT 668|1861ms|0|1|1|0|1|1|1
MUTANT 669|1949ms|0|1|1|0|1|1|1
MUTANT 670|1775ms|1|1|1|1|1|1|1
MUTANT 671|1834ms|1|1|1|1|1|1|1
MUTANT 672|1826ms|1|1|1|1|1|1|1
MUTANT 673|1730ms|1|1|1|1|1|1|1
MUTANT 674|1784ms|1|1|1|1|1|1|1
MUTANT 675|1805ms|1|1|1|1|1|1|1
MUTANT 676|2125ms|1|1|1|0|1|1|1
MUTANT 677|2098ms|1|1|1|1|1|1|1
MUTANT 678|2080ms|1|1|1|1|1|1|1
MUTANT 679|2125ms|1|1|1|1|1|1|1
MUTANT 680|1941ms|1|1|1|0|1|1|1
MUTANT 681|1824ms|1|1|1|1|1|1|1
MUTANT 682|1838ms|1|1|1|1|1|1|1
MUTANT 683|1839ms|1|1|1|1|1|1|1
MUTANT 684|1775ms|1|1|1|1|1|1|1
MUTANT 685|1726ms|1|1|1|1|1|1|1
MUTANT 686|1884ms|0|1|1|0|1|1|1
MUTANT 687|1988ms|1|1|1|0|1|1|1
MUTANT 688|2109ms|1|0|0|1|0|0|0
MUTANT 689|2125ms|1|1|0|1|1|1|1
MUTANT 690|2055ms|1|1|1|1|1|1|1
MUTANT 691|1992ms|1|1|1|1|1|1|1
MUTANT 692|1911ms|1|1|1|1|1|1|1
MUTANT 693|1879ms|1|1|1|1|0|0|0
MUTANT 694|1767ms|1|1|1|0|1|1|1
MUTANT 695|1809ms|1|1|1|1|1|1|1
MUTANT 696|1862ms|0|0|0|0|0|0|0
MUTANT 697|1765ms|1|1|1|1|1|1|1
MUTANT 698|1791ms|1|1|1|1|1|1|1
MUTANT 699|1906ms|1|1|1|1|1|1|1
MUTANT 701|2091ms|1|1|1|1|0|0|0
MUTANT 700|2142ms|1|1|1|1|1|1|1
MUTANT 702|2084ms|1|1|1|1|1|1|1
MUTANT 703|1997ms|1|1|1|1|1|1|1
MUTANT 705|1774ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 704|1907ms|1|1|1|1|1|1|1
MUTANT 706|1785ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 707|1836ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 709|1689ms|1|1|1|1|1|1|1
MUTANT 708|1804ms|1|1|1|1|1|1|1
MUTANT 710|1889ms|1|1|1|1|1|1|1
MUTANT 711|2009ms|1|1|0|1|1|1|1
MUTANT 713|2063ms|1|1|1|1|1|1|1
MUTANT 712|2083ms|1|0|0|1|1|1|1
MUTANT 714|2038ms|1|1|1|1|1|1|1
MUTANT 715|1933ms|1|1|1|1|1|1|1
MUTANT 717|1768ms|0|0|0|0|0|0|0
MUTANT 716|1819ms|0|0|0|0|0|0|0
MUTANT 718|1803ms|1|1|1|1|1|1|1
MUTANT 719|1754ms|1|1|0|1|1|1|1
MUTANT 720|1785ms|1|1|0|1|1|1|1
MUTANT 721|1845ms|1|1|1|1|1|1|1
MUTANT 722|1861ms|1|1|1|1|1|1|1
MUTANT 723|1901ms|1|1|1|1|1|1|1
MUTANT 724|2128ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 725|2142ms|1|1|1|1|1|1|1
MUTANT 726|1940ms|1|1|1|1|1|1|1
MUTANT 727|2124ms|1|1|1|1|1|1|1
MUTANT 728|1797ms|1|1|1|1|1|1|1
MUTANT 729|1824ms|1|1|1|1|1|1|1
MUTANT 730|1801ms|1|1|1|1|1|1|1
MUTANT 731|1802ms|1|1|1|1|1|1|1
MUTANT 732|1827ms|1|1|1|1|1|1|1
MUTANT 733|1813ms|1|1|1|0|1|1|1
MUTANT 734|1838ms|1|1|1|0|1|1|1
MUTANT 735|1816ms|1|1|1|1|0|1|1
MUTANT 736|1765ms|1|1|1|1|0|1|1
MUTANT 737|1755ms|1|1|1|1|0|1|1
MUTANT 738|1798ms|1|1|1|1|0|1|1
MUTANT 739|1858ms|1|1|0|1|1|1|1
MUTANT 740|1876ms|1|1|0|1|1|1|1
MUTANT 741|1900ms|1|1|1|1|1|1|1
MUTANT 742|1830ms|1|1|1|1|1|1|1
MUTANT 743|1858ms|1|1|1|1|1|1|1
MUTANT 744|1874ms|1|1|1|1|1|1|1
MUTANT 745|1857ms|1|1|1|1|1|1|1
MUTANT 746|1755ms|1|1|1|1|1|1|1
MUTANT 747|1825ms|1|1|1|1|1|1|1
MUTANT 748|1761ms|1|1|1|1|1|1|1
MUTANT 749|1758ms|1|1|1|1|1|1|1
MUTANT 750|1759ms|1|1|1|1|1|1|1
MUTANT 751|1862ms|1|1|0|1|1|1|1
MUTANT 752|1875ms|1|1|1|1|1|1|1
MUTANT 753|1861ms|1|1|0|1|1|1|1
MUTANT 754|1827ms|1|1|1|1|1|1|1
MUTANT 755|1598ms|1|1|1|1|1|1|1
MUTANT 756|1409ms|1|1|1|1|1|1|1
MUTANT 759|1897ms|1|1|1|1|1|1|1
MUTANT 757|1935ms|1|1|1|1|1|1|1
MUTANT 758|1965ms|1|1|1|1|1|1|1
MUTANT 760|2163ms|1|1|1|1|1|1|1
MUTANT 762|1795ms|1|1|1|1|1|1|1
MUTANT 763|1768ms|1|1|1|1|1|1|1
MUTANT 761|1839ms|1|1|1|1|1|1|1
MUTANT 764|1842ms|1|1|1|1|1|1|1
MUTANT 767|1694ms|1|1|1|1|1|1|1
MUTANT 766|1718ms|1|1|1|1|1|1|1
MUTANT 765|1834ms|1|1|1|1|1|1|1
MUTANT 768|1765ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 770|1854ms|0|0|0|0|0|0|0
MUTANT 769|1970ms|1|1|1|1|1|1|1
MUTANT 771|2053ms|1|1|1|1|1|1|1
MUTANT 772|2054ms|1|1|1|1|1|1|1
MUTANT 773|1638ms|1|1|1|1|1|1|1
MUTANT 774|1632ms|1|1|1|1|1|1|1
MUTANT 775|1662ms|1|1|1|1|1|1|1
MUTANT 778|1657ms|1|1|1|1|1|1|1
MUTANT 777|1688ms|1|1|1|1|1|1|1
MUTANT 776|1784ms|1|1|1|1|1|1|1
MUTANT 781|1777ms|1|1|1|1|1|1|1
MUTANT 779|1829ms|1|1|1|1|1|1|1
MUTANT 780|1907ms|1|1|1|1|1|1|1
MUTANT 782|1978ms|1|1|1|1|1|1|1
MUTANT 785|1867ms|1|1|1|1|1|1|1
MUTANT 783|2037ms|1|1|1|1|1|1|1
MUTANT 784|2126ms|1|1|1|1|1|1|1
MUTANT 786|1957ms|1|1|1|1|1|1|1
MUTANT 787|1818ms|1|1|1|1|1|1|1
MUTANT 788|1840ms|1|1|1|1|1|1|1
MUTANT 789|1866ms|1|1|1|1|1|1|1
MUTANT 790|1820ms|1|1|1|1|1|1|1
MUTANT 792|1729ms|1|1|1|1|1|1|1
MUTANT 791|1824ms|1|1|1|1|1|1|1
MUTANT 793|1689ms|1|1|1|1|1|1|1
MUTANT 794|1745ms|1|1|1|1|1|1|1
MUTANT 795|1985ms|1|1|1|1|1|1|1
MUTANT 797|2051ms|1|1|1|1|1|1|1
MUTANT 798|2102ms|1|1|1|1|1|1|1
MUTANT 799|1761ms|1|1|1|1|1|1|1
MUTANT 800|1733ms|1|1|1|1|1|1|1
MUTANT 801|1798ms|1|1|1|1|1|1|1
MUTANT 802|1886ms|1|1|1|1|1|1|1
MUTANT 803|1826ms|1|1|1|1|1|1|1
MUTANT 804|2025ms|1|1|1|1|1|1|1
MUTANT 805|1920ms|1|1|1|1|1|1|1
MUTANT 806|1933ms|1|1|1|1|1|1|1
MUTANT 807|2096ms|1|1|1|1|1|1|1
MUTANT 808|2062ms|1|1|1|1|1|1|1
MUTANT 809|1948ms|1|1|1|1|1|1|1
MUTANT 810|1857ms|1|1|1|1|1|1|1
MUTANT 811|1863ms|1|1|1|1|1|1|1
MUTANT 812|1927ms|1|1|1|1|1|1|1
MUTANT 813|1931ms|1|1|1|1|1|1|1
MUTANT 814|1870ms|1|1|1|1|1|1|1
MUTANT 815|1832ms|1|1|1|1|1|1|1
MUTANT 816|1769ms|1|1|1|1|1|1|1
MUTANT 817|2052ms|1|1|1|1|1|1|1
MUTANT 818|1990ms|1|1|1|1|1|1|1
MUTANT 819|1970ms|1|1|1|1|1|1|1
MUTANT 820|1978ms|1|1|1|1|1|1|1
MUTANT 821|1936ms|1|1|1|1|1|1|1
MUTANT 822|1828ms|1|1|1|1|1|1|1
MUTANT 823|1967ms|1|1|1|1|1|1|1
MUTANT 824|2000ms|1|1|1|1|1|1|1
MUTANT 825|2493ms|1|1|1|1|1|1|1
MUTANT 826|2581ms|1|1|1|1|1|1|1
MUTANT 827|2942ms|1|1|1|1|1|1|1
MUTANT 828|2820ms|1|1|1|1|1|1|1
MUTANT 829|2665ms|1|1|1|1|1|1|1
MUTANT 830|2503ms|1|1|1|1|1|1|1
MUTANT 831|2455ms|1|1|1|1|1|1|1
MUTANT 832|2452ms|1|1|1|1|1|1|1
MUTANT 833|2094ms|1|1|1|1|1|1|1
MUTANT 834|2073ms|1|1|1|1|1|1|1
MUTANT 835|1939ms|1|1|1|1|1|1|1
MUTANT 836|2066ms|1|1|1|1|1|1|1
MUTANT 837|1937ms|1|1|1|1|1|1|1
MUTANT 838|2147ms|1|1|1|1|1|1|1
MUTANT 839|2079ms|1|1|1|1|1|1|1
MUTANT 840|2221ms|1|1|1|1|1|1|1
MUTANT 841|2405ms|1|1|1|1|1|1|1
MUTANT 842|2200ms|1|1|1|1|1|1|1
MUTANT 843|2219ms|1|1|1|1|1|1|1
MUTANT 844|1977ms|1|1|1|1|1|1|1
MUTANT 845|1967ms|1|1|1|1|1|1|1
MUTANT 846|1827ms|1|1|1|1|1|1|1
MUTANT 847|1962ms|1|1|1|1|1|1|1
MUTANT 848|1864ms|1|1|1|1|1|1|1
MUTANT 849|1788ms|1|1|1|1|1|1|1
MUTANT 850|1918ms|1|1|1|1|1|1|1
MUTANT 851|2127ms|1|1|1|1|1|1|1
MUTANT 852|2293ms|1|1|1|1|1|1|1
MUTANT 853|2137ms|1|1|1|1|1|1|1
MUTANT 854|2319ms|1|1|1|1|1|1|1
MUTANT 855|2258ms|1|1|1|1|1|1|1
MUTANT 856|2202ms|1|1|1|1|1|1|1
MUTANT 857|2121ms|1|1|1|1|1|1|1
MUTANT 858|2129ms|1|1|1|1|1|1|1
MUTANT 859|2126ms|1|1|1|1|1|1|1
MUTANT 860|2119ms|1|1|1|1|1|1|1
MUTANT 861|2216ms|1|1|1|1|1|1|1
MUTANT 862|2719ms|1|1|1|1|1|1|1
MUTANT 863|2747ms|1|1|1|1|1|1|1
MUTANT 864|2588ms|1|1|1|1|1|1|1
MUTANT 865|2626ms|1|1|1|1|1|1|1
MUTANT 866|2174ms|1|1|1|1|1|1|1
MUTANT 867|2016ms|1|1|1|1|1|1|1
MUTANT 868|1867ms|1|1|1|1|1|1|1
MUTANT 869|1902ms|1|1|1|1|1|1|1
MUTANT 870|1811ms|1|1|1|1|1|1|1
MUTANT 871|1860ms|1|1|1|1|1|1|1
MUTANT 872|1894ms|1|1|1|1|1|1|1
MUTANT 873|1917ms|1|1|1|1|1|1|1
MUTANT 874|2085ms|1|1|1|1|1|1|1
MUTANT 875|1933ms|1|1|1|1|1|1|1
MUTANT 876|2097ms|1|1|1|1|1|1|1
MUTANT 877|1982ms|1|1|1|1|1|1|1
MUTANT 878|1890ms|1|1|1|1|1|1|1
MUTANT 879|1870ms|1|1|1|1|1|1|1
MUTANT 880|1911ms|1|1|1|1|1|1|1
MUTANT 881|1873ms|1|1|1|1|1|1|1
MUTANT 882|1782ms|1|1|1|1|1|1|1
MUTANT 883|1774ms|1|1|1|1|1|1|1
MUTANT 884|1840ms|1|1|1|1|1|1|1
MUTANT 885|1837ms|1|1|1|1|1|1|1
MUTANT 886|1848ms|1|1|1|1|1|1|1
MUTANT 887|1871ms|1|1|1|1|1|1|1
MUTANT 888|1832ms|1|1|1|1|1|1|1
MUTANT 889|1899ms|1|1|1|1|1|1|1
MUTANT 890|1887ms|1|1|1|1|1|1|1
MUTANT 891|1771ms|1|1|1|1|1|1|1
MUTANT 892|1798ms|1|1|1|1|1|1|1
MUTANT 893|1860ms|1|1|1|1|1|1|1
MUTANT 894|1907ms|1|1|1|1|1|1|1
MUTANT 895|2014ms|1|1|1|1|1|1|1
MUTANT 896|1822ms|1|1|1|1|1|1|1
MUTANT 897|1837ms|1|1|1|1|1|1|1
MUTANT 898|1821ms|1|1|1|1|1|1|1
MUTANT 899|1816ms|1|1|1|1|1|1|1
MUTANT 900|1914ms|1|1|1|1|1|1|1
MUTANT 901|1916ms|1|1|1|1|1|1|1
MUTANT 902|1919ms|1|1|1|1|1|1|1
MUTANT 903|1905ms|1|1|1|1|1|1|1
MUTANT 904|1851ms|1|1|1|1|1|1|1
MUTANT 905|1898ms|1|1|1|1|1|1|1
MUTANT 906|1827ms|1|1|1|1|1|1|1
MUTANT 907|1795ms|1|1|1|1|1|1|1
MUTANT 908|1869ms|1|1|1|1|1|1|1
MUTANT 909|1835ms|1|1|1|1|1|1|1
MUTANT 910|1805ms|1|1|1|1|1|1|1
MUTANT 911|1910ms|1|1|1|1|1|1|1
MUTANT 912|1839ms|1|1|1|1|1|1|1
MUTANT 913|1852ms|1|1|1|1|1|1|1
MUTANT 914|1846ms|1|1|1|1|1|1|1
MUTANT 915|1803ms|1|1|1|1|1|1|1
MUTANT 916|1820ms|1|1|1|1|1|1|1
MUTANT 917|1890ms|1|1|1|1|1|1|1
MUTANT 918|1830ms|1|1|1|1|1|1|1
MUTANT 919|1830ms|1|1|1|1|1|1|1
MUTANT 920|1891ms|1|1|1|1|1|1|1
MUTANT 921|1789ms|1|1|1|1|1|1|1
MUTANT 922|1833ms|1|1|1|1|1|1|1
MUTANT 923|1853ms|1|1|1|1|1|1|1
MUTANT 924|1827ms|1|1|1|1|1|1|1
MUTANT 925|1883ms|1|1|1|1|1|1|1
MUTANT 926|1864ms|1|1|1|1|1|1|1
MUTANT 927|1803ms|1|1|1|1|1|1|1
MUTANT 928|1802ms|1|1|1|1|1|1|1
MUTANT 929|1783ms|1|1|1|1|1|1|1
MUTANT 930|1833ms|1|1|1|1|1|1|1
MUTANT 931|1751ms|1|1|1|1|1|1|1
MUTANT 932|1867ms|1|1|1|1|1|1|1
MUTANT 933|1834ms|1|1|1|1|1|1|1
MUTANT 934|1847ms|1|1|1|1|1|1|1
MUTANT 935|1822ms|1|1|1|1|1|1|1
MUTANT 936|1945ms|1|1|1|1|1|1|1
MUTANT 937|1877ms|1|1|1|1|1|1|1
MUTANT 938|1833ms|1|1|1|1|1|1|1
MUTANT 939|1762ms|1|1|1|1|1|1|1
MUTANT 940|1829ms|1|1|1|1|1|1|1
MUTANT 941|1811ms|1|1|1|1|1|1|1
MUTANT 942|1794ms|1|1|1|1|1|1|1
MUTANT 943|1744ms|1|1|1|1|1|1|1
MUTANT 944|1765ms|1|1|1|1|1|1|1
MUTANT 945|1871ms|1|1|1|1|1|1|1
MUTANT 946|1816ms|1|1|1|1|1|1|1
MUTANT 947|1807ms|1|1|1|1|1|1|1
MUTANT 948|1815ms|1|1|1|1|1|1|1
MUTANT 949|1859ms|1|1|1|1|1|1|1
MUTANT 950|1807ms|1|1|1|1|1|1|1
MUTANT 951|1834ms|1|1|1|1|1|1|1
MUTANT 952|1812ms|1|1|1|1|1|1|1
MUTANT 953|1850ms|1|1|1|1|1|1|1
MUTANT 954|1927ms|1|1|1|1|1|1|1
MUTANT 955|1841ms|1|1|1|1|1|1|1
MUTANT 956|1934ms|1|1|1|1|1|1|1
MUTANT 957|1827ms|1|1|1|1|1|1|1
MUTANT 958|1890ms|1|1|1|1|1|1|1
MUTANT 959|1872ms|1|1|1|1|1|1|1
MUTANT 960|1762ms|1|1|1|1|1|1|1
MUTANT 961|1719ms|1|1|1|1|1|1|1
MUTANT 962|1800ms|1|1|1|1|1|1|1
MUTANT 963|1812ms|1|1|1|1|1|1|1
MUTANT 964|1971ms|1|1|1|1|1|1|1
MUTANT 965|1876ms|1|1|1|1|1|1|1
MUTANT 966|1815ms|1|1|1|1|1|1|1
MUTANT 967|1842ms|1|1|1|1|1|1|1
MUTANT 968|1857ms|1|1|1|1|1|1|1
MUTANT 969|1824ms|1|1|1|1|1|1|1
MUTANT 970|1815ms|1|1|1|1|1|1|1
MUTANT 971|1798ms|1|1|1|1|1|1|1
MUTANT 973|1716ms|1|1|1|1|1|1|1
MUTANT 972|1810ms|1|1|1|1|1|1|1
MUTANT 974|1856ms|1|1|1|1|1|1|1
MUTANT 975|1871ms|1|1|1|1|1|1|1
MUTANT 976|1900ms|1|1|1|1|1|1|1
MUTANT 977|1843ms|1|1|1|1|1|1|1
MUTANT 978|1779ms|1|1|1|1|1|1|1
MUTANT 979|1851ms|1|1|1|1|1|1|1
MUTANT 981|1723ms|1|1|1|1|1|1|1
MUTANT 980|1815ms|1|1|1|1|1|1|1
MUTANT 982|1768ms|1|1|1|1|1|1|1
MUTANT 983|1747ms|1|1|1|1|1|1|1
MUTANT 984|1803ms|1|1|1|1|1|1|1
MUTANT 985|1817ms|1|1|1|1|1|1|1
MUTANT 986|1905ms|1|1|1|1|1|1|1
MUTANT 987|1857ms|1|1|1|1|1|1|1
MUTANT 988|1856ms|1|1|1|1|1|1|1
MUTANT 989|1852ms|1|1|1|1|1|1|1
MUTANT 990|1844ms|1|1|1|1|1|1|1
MUTANT 991|1802ms|1|1|1|1|1|1|1
MUTANT 992|1808ms|1|1|1|1|1|1|1
MUTANT 993|1855ms|1|1|1|1|1|1|1
MUTANT 994|1814ms|1|1|1|1|1|1|1
MUTANT 995|1844ms|1|1|1|1|1|1|1
MUTANT 996|1864ms|1|1|1|1|1|1|1
MUTANT 997|1794ms|1|1|1|1|1|1|1
MUTANT 998|1922ms|1|1|1|1|1|1|1
MUTANT 999|1941ms|1|1|1|1|1|1|1
MUTANT 1000|1838ms|1|1|1|1|1|1|1
MUTANT 1001|1941ms|1|1|1|1|1|1|1
MUTANT 1002|1782ms|1|1|1|1|1|1|1
MUTANT 1003|1813ms|1|1|1|1|1|1|1
MUTANT 1004|1811ms|1|1|1|1|1|1|1
MUTANT 1005|1861ms|1|1|1|1|1|1|1
