mutant-id|timeToExecute|0-passes a basic sanity check|1-allows namespaces to be a non-string value|2-honors global debug namespace enable calls|3-uses custom log function|4-should extend namespace|5-should extend namespace with custom delimiter|6-should extend namespace with empty delimiter
MUTANT 197|1508ms|1|1|1|1|1|1|1
MUTANT 198|1471ms|1|1|1|1|1|1|1
MUTANT 199|1398ms|1|1|1|1|1|1|1
MUTANT 200|1435ms|1|1|1|1|1|1|1
MUTANT 201|1509ms|1|1|1|1|1|1|1
MUTANT 202|1468ms|1|1|1|1|1|1|1
MUTANT 203|1565ms|1|1|1|1|1|1|1
MUTANT 204|1547ms|1|1|1|1|1|1|1
MUTANT 205|1521ms|1|1|1|1|1|1|1
MUTANT 206|1548ms|1|1|1|1|1|1|1
MUTANT 207|1636ms|1|1|1|1|1|1|1
MUTANT 208|1652ms|1|1|1|1|1|1|1
MUTANT 209|1661ms|1|1|1|1|1|1|1
MUTANT 210|1637ms|1|1|1|1|1|1|1
MUTANT 211|1572ms|1|1|1|1|1|1|1
MUTANT 212|1493ms|1|1|1|1|1|1|1
MUTANT 213|1494ms|1|1|1|1|1|1|1
MUTANT 214|1457ms|1|1|1|1|1|1|1
MUTANT 215|1504ms|1|1|1|1|1|1|1
MUTANT 216|1451ms|1|1|1|1|1|1|1
MUTANT 217|1502ms|1|1|1|1|1|1|1
MUTANT 218|1455ms|1|1|1|1|1|1|1
MUTANT 219|1513ms|1|1|1|1|1|1|1
MUTANT 220|1451ms|1|1|1|1|1|1|1
MUTANT 221|1637ms|1|1|1|1|1|1|1
MUTANT 222|1650ms|1|1|1|1|1|1|1
MUTANT 223|1663ms|1|1|1|1|1|1|1
MUTANT 224|1628ms|1|1|1|1|1|1|1
MUTANT 225|1578ms|1|1|1|1|1|1|1
MUTANT 226|1530ms|1|1|1|1|1|1|1
MUTANT 227|1547ms|1|1|1|1|1|1|1
MUTANT 228|1460ms|1|1|1|1|1|1|1
MUTANT 229|1506ms|1|1|1|1|1|1|1
MUTANT 230|1593ms|1|1|1|1|1|1|1
MUTANT 231|1500ms|1|1|1|1|1|1|1
MUTANT 232|1603ms|1|1|1|1|1|1|1
MUTANT 233|1525ms|1|1|1|1|1|1|1
MUTANT 234|1473ms|1|1|1|1|1|1|1
MUTANT 235|1629ms|1|1|1|1|1|1|1
MUTANT 236|1598ms|1|1|1|1|1|1|1
MUTANT 237|1607ms|1|1|1|1|1|1|1
MUTANT 238|1643ms|1|1|1|1|1|1|1
MUTANT 239|1630ms|1|1|1|1|1|1|1
MUTANT 240|1586ms|1|1|1|1|1|1|1
MUTANT 241|1606ms|1|1|1|1|1|1|1
MUTANT 242|1532ms|1|1|1|1|1|1|1
MUTANT 243|1527ms|1|1|1|1|1|1|1
MUTANT 244|1468ms|1|1|1|1|1|1|1
MUTANT 245|1434ms|1|1|1|1|1|1|1
MUTANT 246|1436ms|1|1|1|1|1|1|1
MUTANT 247|1422ms|1|1|1|1|1|1|1
MUTANT 248|1520ms|1|1|1|1|1|1|1
MUTANT 249|1430ms|1|1|1|1|1|1|1
MUTANT 250|1703ms|1|1|1|1|1|1|1
MUTANT 251|1698ms|1|1|1|1|1|1|1
MUTANT 252|1728ms|1|1|1|1|1|1|1
MUTANT 253|1655ms|1|1|1|1|1|1|1
MUTANT 254|1434ms|1|1|1|1|1|1|1
MUTANT 255|1502ms|1|1|1|1|1|1|1
MUTANT 256|1562ms|1|1|1|1|1|1|1
MUTANT 257|1492ms|1|1|1|1|1|1|1
MUTANT 258|1544ms|1|1|1|1|1|1|1
MUTANT 259|1531ms|1|1|1|1|1|1|1
MUTANT 260|1433ms|1|1|1|1|1|1|1
MUTANT 261|1499ms|1|1|1|1|1|1|1
MUTANT 262|1513ms|1|1|1|1|1|1|1
MUTANT 263|1528ms|1|1|1|1|1|1|1
MUTANT 264|1518ms|1|1|1|1|1|1|1
MUTANT 265|1504ms|1|1|1|1|1|1|1
MUTANT 266|1461ms|1|1|1|1|1|1|1
MUTANT 267|1461ms|1|1|1|1|1|1|1
MUTANT 268|1454ms|1|1|1|1|1|1|1
MUTANT 269|1445ms|1|1|1|1|1|1|1
MUTANT 270|1503ms|1|1|1|1|1|1|1
MUTANT 271|1464ms|1|1|1|1|1|1|1
MUTANT 272|1501ms|1|1|1|1|1|1|1
MUTANT 273|1584ms|1|1|1|1|1|1|1
MUTANT 274|1581ms|1|1|1|1|1|1|1
MUTANT 275|1591ms|1|1|1|1|1|1|1
MUTANT 276|1566ms|1|1|1|1|1|1|1
MUTANT 277|1473ms|1|1|1|1|1|1|1
MUTANT 278|1398ms|1|1|1|1|1|1|1
MUTANT 279|1461ms|1|1|1|1|1|1|1
MUTANT 280|1430ms|1|1|1|1|1|1|1
MUTANT 281|1569ms|1|1|1|1|1|1|1
MUTANT 282|1641ms|1|1|1|1|1|1|1
MUTANT 283|1567ms|1|1|1|1|1|1|1
MUTANT 284|1600ms|1|1|1|1|1|1|1
MUTANT 285|1584ms|1|1|1|1|1|1|1
MUTANT 286|1555ms|1|1|1|1|1|1|1
MUTANT 287|1541ms|1|1|1|1|1|1|1
MUTANT 288|1547ms|1|1|1|1|1|1|1
MUTANT 289|1474ms|1|1|1|1|1|1|1
MUTANT 290|1482ms|1|1|1|1|1|1|1
MUTANT 291|1482ms|1|1|1|1|1|1|1
MUTANT 292|1474ms|1|1|1|1|1|1|1
MUTANT 293|1510ms|1|1|1|1|1|1|1
MUTANT 294|1554ms|1|1|1|1|1|1|1
MUTANT 295|1460ms|1|1|1|1|1|1|1
MUTANT 296|1502ms|1|1|1|1|1|1|1
MUTANT 297|1425ms|1|1|1|1|1|1|1
MUTANT 298|1471ms|1|1|1|1|1|1|1
MUTANT 299|1468ms|1|1|1|1|1|1|1
MUTANT 300|1463ms|1|1|1|1|1|1|1
MUTANT 301|1476ms|1|1|1|1|1|1|1
MUTANT 302|1471ms|1|1|1|1|1|1|1
MUTANT 303|1483ms|1|1|1|1|1|1|1
MUTANT 304|1476ms|1|1|1|1|1|1|1
MUTANT 305|1463ms|1|1|1|1|1|1|1
MUTANT 306|1487ms|1|1|1|1|1|1|1
MUTANT 307|1463ms|1|1|1|1|1|1|1
MUTANT 308|1501ms|1|1|1|1|1|1|1
MUTANT 309|1483ms|1|1|1|1|1|1|1
MUTANT 310|1439ms|1|1|1|1|1|1|1
MUTANT 311|1433ms|1|1|1|1|1|1|1
MUTANT 312|1504ms|1|1|1|1|1|1|1
MUTANT 313|1498ms|1|1|1|1|1|1|1
MUTANT 314|1488ms|1|1|1|1|1|1|1
MUTANT 315|1488ms|1|1|1|1|1|1|1
MUTANT 316|1451ms|1|1|1|1|1|1|1
MUTANT 317|1554ms|1|1|1|1|1|1|1
MUTANT 318|1497ms|1|1|1|1|1|1|1
MUTANT 319|1453ms|1|1|1|1|1|1|1
MUTANT 320|1483ms|1|1|1|1|1|1|1
MUTANT 321|1490ms|1|1|1|1|1|1|1
MUTANT 322|1518ms|1|1|1|1|1|1|1
MUTANT 323|1542ms|1|1|1|1|1|1|1
MUTANT 324|1584ms|1|1|1|1|1|1|1
MUTANT 325|1535ms|1|1|1|1|1|1|1
MUTANT 326|1494ms|1|1|1|1|1|1|1
MUTANT 327|1499ms|1|1|1|1|1|1|1
MUTANT 328|1480ms|1|1|1|1|1|1|1
MUTANT 329|1449ms|1|1|1|1|1|1|1
MUTANT 330|1464ms|1|1|1|1|1|1|1
MUTANT 331|1470ms|1|1|1|1|1|1|1
MUTANT 332|1490ms|1|1|1|1|1|1|1
MUTANT 333|1453ms|1|1|1|1|1|1|1
MUTANT 334|1567ms|1|1|1|1|1|1|1
MUTANT 335|1497ms|1|1|1|1|1|1|1
MUTANT 336|1482ms|1|1|1|1|1|1|1
MUTANT 337|1589ms|1|1|1|1|1|1|1
MUTANT 338|1636ms|1|1|1|1|1|1|1
MUTANT 339|1665ms|1|1|1|1|1|1|1
MUTANT 340|1719ms|1|1|1|1|1|1|1
MUTANT 341|1605ms|1|1|1|1|1|1|1
MUTANT 343|1507ms|1|1|1|1|1|1|1
MUTANT 342|1602ms|1|1|1|1|1|1|1
MUTANT 344|1566ms|1|1|1|1|1|1|1
MUTANT 345|1717ms|1|1|1|1|1|1|1
MUTANT 346|1543ms|1|1|1|1|1|1|1
MUTANT 347|1530ms|1|1|1|1|1|1|1
MUTANT 348|1601ms|1|1|1|1|1|1|1
MUTANT 349|1518ms|1|1|1|1|1|1|1
MUTANT 351|1540ms|1|1|1|1|1|1|1
MUTANT 350|1582ms|1|1|1|1|1|1|1
MUTANT 352|1582ms|1|1|1|1|1|1|1
MUTANT 353|1575ms|1|1|1|1|1|1|1
MUTANT 355|1385ms|1|1|1|1|1|1|1
MUTANT 354|1503ms|1|1|1|1|1|1|1
MUTANT 356|1441ms|1|1|1|1|1|1|1
MUTANT 357|1495ms|1|1|1|1|1|1|1
MUTANT 358|1426ms|1|1|1|1|1|1|1
MUTANT 359|1586ms|1|1|1|1|1|1|1
MUTANT 360|1596ms|1|1|1|1|1|1|1
MUTANT 361|1613ms|1|1|1|1|1|1|1
MUTANT 362|1588ms|1|1|1|1|1|1|1
MUTANT 363|1578ms|1|1|1|1|1|1|1
MUTANT 364|1566ms|1|1|1|1|1|1|1
MUTANT 365|1518ms|1|1|1|1|1|1|1
MUTANT 366|1570ms|1|1|1|1|1|1|1
MUTANT 367|1669ms|1|1|1|1|1|1|1
MUTANT 368|1474ms|1|1|1|1|1|1|1
MUTANT 369|1521ms|1|1|1|1|1|1|1
MUTANT 370|1780ms|1|1|1|1|1|1|1
MUTANT 371|1966ms|1|1|1|1|1|1|1
MUTANT 372|1814ms|1|1|1|1|1|1|1
MUTANT 373|1769ms|1|1|1|1|1|1|1
MUTANT 374|1686ms|1|1|1|1|1|1|1
MUTANT 375|1727ms|1|1|1|1|1|1|1
MUTANT 376|1902ms|1|1|1|1|1|1|1
MUTANT 377|1782ms|1|1|1|1|1|1|1
MUTANT 378|1810ms|1|1|1|1|1|1|1
MUTANT 379|1671ms|1|1|1|1|1|1|1
MUTANT 380|1794ms|1|1|1|1|1|1|1
MUTANT 381|1835ms|1|1|1|1|1|1|1
MUTANT 382|1652ms|1|1|1|1|1|1|1
MUTANT 383|1672ms|1|1|1|1|1|1|1
MUTANT 384|1729ms|1|1|1|1|1|1|1
MUTANT 385|1649ms|1|1|1|1|1|1|1
MUTANT 386|1577ms|1|1|1|1|1|1|1
MUTANT 387|1422ms|1|1|1|1|1|1|1
MUTANT 388|1488ms|1|1|1|1|1|1|1
MUTANT 389|1532ms|1|1|1|1|1|1|1
MUTANT 390|1521ms|1|1|1|1|1|1|1
MUTANT 391|1507ms|1|1|1|1|1|1|1
MUTANT 392|1481ms|1|1|1|1|1|1|1
MUTANT 393|1486ms|1|1|1|1|1|1|1
MUTANT 394|1548ms|1|1|1|1|1|1|1
MUTANT 395|1655ms|1|1|1|1|1|1|1
MUTANT 396|1658ms|1|1|1|1|1|1|1
MUTANT 397|1553ms|1|1|1|1|1|1|1
MUTANT 398|1549ms|1|1|1|1|1|1|1
MUTANT 399|1506ms|1|1|1|1|1|1|1
MUTANT 400|1542ms|1|1|1|1|1|1|1
MUTANT 401|1549ms|1|1|1|1|1|1|1
MUTANT 402|1494ms|1|1|1|1|1|1|1
MUTANT 403|1448ms|1|1|1|1|1|1|1
MUTANT 404|1433ms|1|1|1|1|1|1|1
MUTANT 405|1354ms|1|1|1|1|1|1|1
MUTANT 406|1447ms|1|1|1|1|1|1|1
MUTANT 407|1432ms|1|1|1|1|1|1|1
MUTANT 408|1478ms|1|1|1|1|1|1|1
MUTANT 409|1464ms|1|1|1|1|1|1|1
MUTANT 410|1443ms|1|1|1|1|1|1|1
MUTANT 411|1458ms|1|1|1|1|1|1|1
MUTANT 412|1406ms|1|1|1|1|1|1|1
MUTANT 413|1413ms|1|1|1|1|1|1|1
MUTANT 414|1599ms|1|1|1|1|1|1|1
MUTANT 415|1581ms|1|1|1|1|1|1|1
MUTANT 416|1748ms|1|1|1|1|1|1|1
MUTANT 417|1738ms|1|1|1|1|1|1|1
MUTANT 418|1939ms|1|1|1|1|1|1|1
MUTANT 419|1748ms|1|1|1|1|1|1|1
MUTANT 420|1698ms|1|1|1|1|1|1|1
MUTANT 421|1789ms|1|1|1|1|1|1|1
MUTANT 422|1541ms|1|1|1|1|1|1|1
MUTANT 423|1468ms|1|1|1|1|1|1|1
MUTANT 424|1404ms|1|1|1|1|1|1|1
MUTANT 425|1436ms|1|1|1|1|1|1|1
MUTANT 426|1472ms|1|1|1|1|1|1|1
MUTANT 427|1450ms|1|1|1|1|1|1|1
MUTANT 428|1963ms|1|1|1|1|1|1|1
MUTANT 429|1896ms|1|1|1|1|1|1|1
MUTANT 430|1830ms|1|1|1|1|1|1|1
MUTANT 431|1861ms|1|1|1|1|1|1|1
MUTANT 432|1658ms|1|1|1|1|1|1|1
MUTANT 433|1560ms|1|1|1|1|1|1|1
MUTANT 435|1453ms|1|1|1|1|1|1|1
MUTANT 434|1509ms|1|1|1|1|1|1|1
MUTANT 436|1400ms|1|1|1|1|1|1|1
MUTANT 437|1438ms|1|1|1|1|1|1|1
MUTANT 438|1391ms|1|1|1|1|1|1|1
MUTANT 439|1389ms|1|1|1|1|1|1|1
MUTANT 440|1418ms|1|1|1|1|1|1|1
MUTANT 441|1390ms|1|1|1|1|1|1|1
MUTANT 442|1374ms|1|1|1|1|1|1|1
MUTANT 443|1450ms|1|1|1|1|1|1|1
MUTANT 445|1507ms|1|1|1|1|1|1|1
MUTANT 444|1574ms|1|1|1|1|1|1|1
MUTANT 447|1562ms|1|1|1|1|1|1|1
MUTANT 446|1661ms|1|1|1|1|1|1|1
MUTANT 448|1479ms|1|1|1|1|1|1|1
MUTANT 449|1502ms|1|1|1|1|1|1|1
MUTANT 451|1479ms|1|1|1|1|1|1|1
MUTANT 450|1524ms|1|1|1|1|1|1|1
MUTANT 453|1401ms|1|1|1|1|1|1|1
MUTANT 452|1466ms|1|1|1|1|1|1|1
MUTANT 455|1353ms|1|1|1|1|1|1|1
MUTANT 454|1414ms|1|1|1|1|1|1|1
MUTANT 456|1301ms|1|1|1|1|1|1|1
MUTANT 457|1304ms|1|1|1|1|1|1|1
MUTANT 458|1189ms|1|1|1|1|1|1|1
MUTANT 459|1326ms|1|1|1|1|1|1|1
MUTANT 460|1326ms|1|1|1|1|1|1|1
MUTANT 461|1334ms|1|1|1|1|1|1|1
MUTANT 462|1360ms|1|1|1|1|1|1|1
MUTANT 463|1340ms|1|1|0|1|1|1|1
MUTANT 465|1328ms|1|1|1|1|1|1|1
MUTANT 464|1350ms|1|1|0|1|1|1|1
MUTANT 466|1312ms|1|1|1|1|1|1|1
MUTANT 468|1300ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 469|1299ms|0|0|0|0|0|0|0
MUTANT 470|1356ms|0|0|0|0|0|0|0
MUTANT 467|1389ms|1|1|1|1|1|1|1
MUTANT 473|1309ms|1|1|1|1|1|1|1
MUTANT 474|1363ms|1|1|1|1|1|1|1
MUTANT 476|1289ms|1|0|0|1|1|1|1
MUTANT 477|1183ms|1|1|1|1|1|1|1
MUTANT 478|1732ms|1|1|0|0|0|0|0
MUTANT 480|1426ms|1|1|1|1|1|1|1
MUTANT 479|1459ms|1|1|1|1|1|1|1
MUTANT 481|1434ms|1|1|1|1|1|1|1
MUTANT 482|1451ms|1|1|1|1|1|1|1
MUTANT 483|1432ms|1|1|1|1|1|1|1
MUTANT 484|1414ms|1|1|1|1|1|1|1
MUTANT 485|1366ms|1|1|1|1|0|0|0
MUTANT 486|1414ms|1|1|1|1|0|0|0
MUTANT 487|1348ms|1|1|1|1|1|1|1
MUTANT 488|1387ms|1|1|1|1|1|1|1
MUTANT 489|1398ms|1|1|0|1|1|1|1
MUTANT 490|1427ms|1|1|0|1|1|1|1
MUTANT 491|1346ms|1|1|1|1|1|1|1
MUTANT 492|1319ms|1|1|1|1|1|1|1
MUTANT 493|1361ms|1|1|1|1|1|1|1
MUTANT 494|1356ms|1|1|1|1|1|1|1
MUTANT 496|1341ms|1|1|1|1|1|1|1
MUTANT 495|1367ms|1|1|1|1|1|1|1
MUTANT 497|1361ms|1|1|1|0|1|1|1
MUTANT 498|1388ms|1|1|1|1|1|1|1
MUTANT 499|1359ms|1|1|1|1|0|0|0
MUTANT 500|1355ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 501|1400ms|1|1|0|1|1|1|1
MUTANT 502|1448ms|1|1|0|1|1|1|1
MUTANT 504|1340ms|1|1|0|1|1|1|1
MUTANT 503|1357ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 505|1393ms|0|0|0|0|0|0|0
MUTANT 506|1348ms|0|0|0|0|0|0|0
MUTANT 508|1401ms|1|1|1|1|1|1|1
MUTANT 507|1420ms|1|1|1|1|1|1|1
MUTANT 509|1393ms|1|1|1|1|1|1|1
MUTANT 510|1407ms|1|1|1|1|1|1|1
MUTANT 511|1411ms|1|1|1|1|1|1|1
MUTANT 512|1413ms|1|1|1|1|1|1|1
